Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
ENSDARG00000075141	ENSDART00000145018	ENSDARP00000122662	gprc5bb		B8A4H2	
ENSDARG00000096556	ENSDART00000152792	ENSDARP00000127043	si:dkey-19f4.2		R4GEX9	
ENSDARG00000110152	ENSDART00000187336	ENSDARP00000155226	hist1h4l		A3KPR4	NP_001099176
ENSDARG00000075141	ENSDART00000114705	ENSDARP00000097725	gprc5bb		B8A4H2	NP_001139176
ENSDARG00000060853	ENSDART00000132696	ENSDARP00000116328	nckap1	B0S6R1		
ENSDARG00000110483	ENSDART00000146150	ENSDARP00000122073	si:dkey-199f5.4		F1QSM5	
ENSDARG00000099428	ENSDART00000160135	ENSDARP00000132375	si:dkey-15h8.17		A0A0R4IG22	
ENSDARG00000044895	ENSDART00000065985	ENSDARP00000065984	fmoda		F1QG51	NP_001025243
ENSDARG00000115056	ENSDART00000168551	ENSDARP00000132271	pimr192		A0A0H2UJH7	
ENSDARG00000009418	ENSDART00000187454	ENSDARP00000149412	mef2cb		F1QNL1	
ENSDARG00000109737	ENSDART00000184379	ENSDARP00000146810	zgc:171759		F1R4A4	
ENSDARG00000044895	ENSDART00000186322	ENSDARP00000155591	fmoda		F1QG51	
ENSDARG00000110102	ENSDART00000166370	ENSDARP00000130894	traj31		A0A0R4ID67	
ENSDARG00000099428	ENSDART00000170573	ENSDARP00000132242	si:dkey-15h8.17		A0A0R4IC99	NP_001352790
ENSDARG00000103479	ENSDART00000183862	ENSDARP00000145646	ptprfa		A0A2R8RIG6	
ENSDARG00000102066	ENSDART00000165680	ENSDARP00000132076	ntn4		A0A0R4IFE9	NP_001032775
ENSDARG00000008310	ENSDART00000002501	ENSDARP00000011601	ip6k2a		Q6PBN6	NP_958878
ENSDARG00000099428	ENSDART00000180917	ENSDARP00000152929	si:dkey-15h8.17		A0A2R8QIX0	
ENSDARG00000060853	ENSDART00000145271	ENSDARP00000119512	nckap1		T1ECV5	
ENSDARG00000009418	ENSDART00000183495	ENSDARP00000150568	mef2cb		A0A2R8RQE8	
ENSDARG00000061398	ENSDART00000145571	ENSDARP00000124276	epb41l4b		F8W419	
ENSDARG00000109458	ENSDART00000073402	ENSDARP00000067893	hist1h2a1		E7FE07	
ENSDARG00000041660	ENSDART00000144052	ENSDARP00000122239	oprd1a		A3QJX7	NP_571333
ENSDARG00000060853	ENSDART00000190578	ENSDARP00000156716	nckap1		A0A2R8QPW3	
ENSDARG00000001769	ENSDART00000026903	ENSDARP00000003403	ptpra		F1QE38	NP_571963
ENSDARG00000112754	ENSDART00000191760	ENSDARP00000154788	BX681417.7		A0A2R8QI10	
ENSDARG00000075570	ENSDART00000158367	ENSDARP00000135107	ide		A0A0R4IL71	NP_001082994
ENSDARG00000009418	ENSDART00000044083	ENSDARP00000044082	mef2cb		F1QNL1	NP_001124434
ENSDARG00000096711	ENSDART00000153200	ENSDARP00000127416	si:ch211-194k22.8		U3JAZ4	
ENSDARG00000056014	ENSDART00000143833	ENSDARP00000120880	olfcq16		F1QKY1	
ENSDARG00000100392	ENSDART00000160624	ENSDARP00000136169	rps18		A0A0R4IP85	
ENSDARG00000061398	ENSDART00000087537	ENSDARP00000081971	epb41l4b		F1RAL6	
ENSDARG00000001769	ENSDART00000101956	ENSDARP00000092731	ptpra		F1QAX7	
ENSDARG00000103479	ENSDART00000171014	ENSDARP00000138975	ptprfa		A0A0H2UKT5	
ENSDARG00000009418	ENSDART00000163250	ENSDARP00000138296	mef2cb		A0A0R4ITE5	
ENSDARG00000078315	ENSDART00000114873	ENSDARP00000100969	SPRING1		B8JM65	NP_001018573
ENSDARG00000089852	ENSDART00000143150	ENSDARP00000114958	si:dkey-51d8.1		E9QDK0	
ENSDARG00000070839	ENSDART00000190508	ENSDARP00000147448	evi5b		A0A2R8Q2V9	
ENSDARG00000112602	ENSDART00000156312	ENSDARP00000129431	pimr15		X1WGS2	
ENSDARG00000078315	ENSDART00000159448	ENSDARP00000133802	SPRING1		A0A0R4IIY2	
ENSDARG00000088072	ENSDART00000122735	ENSDARP00000106880	usp43b		E7FD00	
ENSDARG00000037708	ENSDART00000137410	ENSDARP00000122676	exosc10		F1Q5Q7	NP_957383
ENSDARG00000009418	ENSDART00000183585	ENSDARP00000157387	mef2cb		A0A2R8QP40	
ENSDARG00000089852	ENSDART00000076870	ENSDARP00000071340	si:dkey-51d8.1		E7FC35	
ENSDARG00000060853	ENSDART00000086176	ENSDARP00000080611	nckap1		A0A2U3TVM3	NP_001131137
ENSDARG00000100392	ENSDART00000162034	ENSDARP00000130813	rps18		E9QHH6	
ENSDARG00000055672	ENSDART00000136432	ENSDARP00000121631	map3k10		F1R5V1	
ENSDARG00000009418	ENSDART00000182831	ENSDARP00000154164	mef2cb		F1QNL1	
ENSDARG00000103479	ENSDART00000191485	ENSDARP00000145445	ptprfa		A0A2R8QFD2	
ENSDARG00000002021	ENSDART00000022830	ENSDARP00000025885	pygb		F1R5X0	NP_997974
ENSDARG00000027658	ENSDART00000030643	ENSDARP00000031619	irf10		A8E5I1	NP_998044
ENSDARG00000009418	ENSDART00000186920	ENSDARP00000145338	mef2cb		F1QNL1	
ENSDARG00000055672	ENSDART00000088309	ENSDARP00000082742	map3k10		F1Q5J2	
ENSDARG00000075666	ENSDART00000054115	ENSDARP00000054114	tsc22d3		Q6NTI0	NP_956863
ENSDARG00000005560	ENSDART00000020122	ENSDARP00000008690	ywhah		Q7T3G2	NP_998329
ENSDARG00000044894	ENSDART00000065984	ENSDARP00000065983	zgc:113307		F1QG52	
ENSDARG00000075505	ENSDART00000110331	ENSDARP00000103129	si:ch211-132g1.7		F1QAI9	
ENSDARG00000027658	ENSDART00000124850	ENSDARP00000107166	irf10		E9QBC1	
ENSDARG00000055240	ENSDART00000077553	ENSDARP00000072020	xdh		E7F022	
ENSDARG00000044894	ENSDART00000189860	ENSDARP00000147534	zgc:113307		A0A2R8RKT8	NP_001018560
ENSDARG00000033501	ENSDART00000135337	ENSDARP00000123517	zgc:64189		F1QEM7	
ENSDARG00000100392	ENSDART00000167971	ENSDARP00000133054	rps18	Q8JGS9	A3KQW5	NP_775341
ENSDARG00000103479	ENSDART00000183181	ENSDARP00000155993	ptprfa		A0A2R8QS03	
ENSDARG00000027658	ENSDART00000186995	ENSDARP00000146817	irf10		A8E5I1	
ENSDARG00000103479	ENSDART00000181271	ENSDARP00000150663	ptprfa		A0A2R8QFD2	NP_001298277
ENSDARG00000010376	ENSDART00000008332	ENSDARP00000009841	slc5a3a		B8JHU7	NP_001153309
ENSDARG00000041113	ENSDART00000060251	ENSDARP00000060250	wdr18	Q68EI0	B2GT94	NP_001005206
ENSDARG00000096233	ENSDART00000150962	ENSDARP00000125928	si:dkey-260c8.6		I3ISP0	
ENSDARG00000005023	ENSDART00000004392	ENSDARP00000022147	fkbp9		Q1L8P1	NP_001003520
ENSDARG00000091678	ENSDART00000125690	ENSDARP00000106610	ints12	Q6IQU7		NP_001002161
ENSDARG00000105498	ENSDART00000172948	ENSDARP00000142194			A0A140LG17	NP_001335409
ENSDARG00000015856	ENSDART00000021145	ENSDARP00000011600	slc25a40	Q6DHC3		NP_001002360
ENSDARG00000100392	ENSDART00000168004	ENSDARP00000141432	rps18		E9QHH6	
ENSDARG00000096233	ENSDART00000150938	ENSDARP00000126294	si:dkey-260c8.6		I3ITM3	
ENSDARG00000055240	ENSDART00000184396	ENSDARP00000147093	xdh		A0A2R8Q1T4	
ENSDARG00000070839	ENSDART00000111682	ENSDARP00000101769	evi5b		F1QTH9	
ENSDARG00000070839	ENSDART00000180191	ENSDARP00000149961	evi5b		A0A2R8Q704	
ENSDARG00000062269	ENSDART00000089853	ENSDARP00000084286	fan1		A0A0R4IUX7	NP_001038546
ENSDARG00000015856	ENSDART00000165293	ENSDARP00000139454	slc25a40		A0A0J9YJI5	
ENSDARG00000056591	ENSDART00000079062	ENSDARP00000073517	gucy1b2		E7F6T1	
ENSDARG00000062052	ENSDART00000128388	ENSDARP00000108155	casp2		A6H8R3	
ENSDARG00000062269	ENSDART00000182185	ENSDARP00000147160	fan1		A0A0R4IUX7	
ENSDARG00000092961	ENSDART00000140555	ENSDARP00000121319	ftr26		B0S6S0	
ENSDARG00000005739	ENSDART00000019770	ENSDARP00000026420	gpm6ba		Q8UUT0	NP_982251
ENSDARG00000056407	ENSDART00000078894	ENSDARP00000073353	irf8		Q6DHK7	NP_001002622
ENSDARG00000101362	ENSDART00000168371	ENSDARP00000137169	mibp		Q7ZW81	NP_571768
ENSDARG00000110121	ENSDART00000137669	ENSDARP00000113264	si:dkey-31m5.3		F1R036	
ENSDARG00000062052	ENSDART00000089230	ENSDARP00000083663	casp2		F1Q9Y1	
ENSDARG00000115136	ENSDART00000139920	ENSDARP00000112945	senp7a		F1RCQ1	
ENSDARG00000096233	ENSDART00000151105	ENSDARP00000125899	si:dkey-260c8.6		I3ISV1	
ENSDARG00000115136	ENSDART00000190847	ENSDARP00000146138	senp7a		A0A2R8Q5A0	
ENSDARG00000075725	ENSDART00000153892	ENSDARP00000127593	cep152		X1WBK2	
ENSDARG00000115054	ENSDART00000187881	ENSDARP00000145923	hist1h4l		A3KPR4	NP_001099176
ENSDARG00000075725	ENSDART00000114385	ENSDARP00000104192	cep152		E7F2G9	
ENSDARG00000037837	ENSDART00000055134	ENSDARP00000055133	ogfr		E7EYZ3	NP_001298278
ENSDARG00000062052	ENSDART00000137215	ENSDARP00000115348	casp2		A0A288CG41	
ENSDARG00000045692	ENSDART00000067175	ENSDARP00000067174	pphln1		A5PF35	NP_001073549
ENSDARG00000060124	ENSDART00000084417	ENSDARP00000078852	timm17b		A8WHN3	NP_001107065
ENSDARG00000096233	ENSDART00000151067	ENSDARP00000125996	si:dkey-260c8.6		I3ISV1	
ENSDARG00000043701	ENSDART00000134440	ENSDARP00000118993	gpd1a		B0V3S2	
ENSDARG00000040310	ENSDART00000140217	ENSDARP00000121254	prpf4bb		F1QWY2	
ENSDARG00000062052	ENSDART00000186475	ENSDARP00000148777	casp2		Q0PKX3	NP_001036160
ENSDARG00000062052	ENSDART00000122212	ENSDARP00000105801	casp2		A0A288CG41	
ENSDARG00000096233	ENSDART00000151208	ENSDARP00000125911	si:dkey-260c8.6		I3ISM7	
ENSDARG00000101362	ENSDART00000158846	ENSDARP00000134826	mibp		A0A0R4ILT8	
ENSDARG00000045692	ENSDART00000133596	ENSDARP00000114622	pphln1		Q5SP53	
ENSDARG00000077487	ENSDART00000155817	ENSDARP00000127494	spsb3b		X1WBA3	
ENSDARG00000104453	ENSDART00000169197	ENSDARP00000133227	flt4		A0A0R4IFS9	NP_571020
ENSDARG00000040310	ENSDART00000106310	ENSDARP00000097088	prpf4bb		F1QWY2	NP_998614
ENSDARG00000061579	ENSDART00000152777	ENSDARP00000126580	myo1cb		R4GDM7	
ENSDARG00000099843	ENSDART00000159464	ENSDARP00000132840	nedd4a		A0A0R4IDE6	
ENSDARG00000008170	ENSDART00000025691	ENSDARP00000026512	dbnla		Q6GMH1	NP_001002201
ENSDARG00000093804	ENSDART00000146411	ENSDARP00000117669	sst6		F1QY50	NP_001122256
ENSDARG00000008757	ENSDART00000035432	ENSDARP00000037620	entpd6		F1R4L9	NP_001017862
ENSDARG00000045692	ENSDART00000137549	ENSDARP00000125587	pphln1		H0WFF5	
ENSDARG00000045874	ENSDART00000067427	ENSDARP00000067426	yeats4		Q6DGB4	NP_001002752
ENSDARG00000043701	ENSDART00000064172	ENSDARP00000064171	gpd1a		Q567A1	NP_001017709
ENSDARG00000045692	ENSDART00000142466	ENSDARP00000113377	pphln1		Q5SP52	
ENSDARG00000093844	ENSDART00000022139	ENSDARP00000004441	zgc:136461		A2VD37	NP_001038747
ENSDARG00000093844	ENSDART00000022139	ENSDARP00000004441	zgc:136461		A2VD37	NP_001075159
ENSDARG00000004497	ENSDART00000002770	ENSDARP00000007865	tspan33a	Q5RH71		NP_001002617
ENSDARG00000031681	ENSDART00000147439	ENSDARP00000117925	atp6v0b		F1QYM3	NP_955855
ENSDARG00000061110	ENSDART00000086795	ENSDARP00000081229	zbtb44		A2BIA1	NP_001138270
ENSDARG00000023190	ENSDART00000149008	ENSDARP00000124559	kpna4		F8W2Z0	
ENSDARG00000101362	ENSDART00000169200	ENSDARP00000137417	mibp		A0A0R4ISM1	
ENSDARG00000099843	ENSDART00000189701	ENSDARP00000146135	nedd4a		A0A2R8RJ10	
ENSDARG00000061110	ENSDART00000156048	ENSDARP00000128160	zbtb44		A2BIA1	
ENSDARG00000104453	ENSDART00000190500	ENSDARP00000156181	flt4		A0A2R8QSE0	
ENSDARG00000055288	ENSDART00000154543	ENSDARP00000128045	prelid3a		E7EZZ3	
ENSDARG00000054864	ENSDART00000077125	ENSDARP00000071593	aplp2		A2BID8	NP_001116484
ENSDARG00000045692	ENSDART00000141742	ENSDARP00000116286	pphln1		Q5SP51	
ENSDARG00000056601	ENSDART00000079117	ENSDARP00000073572	plekha3		F1QV61	NP_957501
ENSDARG00000102805	ENSDART00000166004	ENSDARP00000140954	cyp2aa12		A0A0R4IYQ2	
ENSDARG00000061579	ENSDART00000152536	ENSDARP00000126947	myo1cb		R4GEN4	
ENSDARG00000024564	ENSDART00000037065	ENSDARP00000035945	sccpdhb		Q5RHQ4	NP_001005574
ENSDARG00000117171	ENSDART00000163296	ENSDARP00000141598	pimr118		A0A0H2UKA4	
ENSDARG00000055288	ENSDART00000191103	ENSDARP00000153227	prelid3a		A0A2R8QGZ3	
ENSDARG00000110460	ENSDART00000127611	ENSDARP00000107640	zgc:174357		F6P8B0	
ENSDARG00000061579	ENSDART00000087926	ENSDARP00000082359	myo1cb		E7F5R7	
ENSDARG00000045692	ENSDART00000187959	ENSDARP00000147045	pphln1		A0A2R8Q7B4	
ENSDARG00000004497	ENSDART00000148292	ENSDARP00000123021	tspan33a		Q5RH72	
ENSDARG00000055288	ENSDART00000183943	ENSDARP00000150139	prelid3a		E7EZZ3	
ENSDARG00000054864	ENSDART00000189471	ENSDARP00000147863	aplp2		A0A2R8Q4V0	
ENSDARG00000101362	ENSDART00000170222	ENSDARP00000131756	mibp		A0A0R4IEM5	
ENSDARG00000051735	ENSDART00000152195	ENSDARP00000127047	si:ch211-113a14.18		R4GEY3	
ENSDARG00000076952	ENSDART00000171781	ENSDARP00000141147	fer1l4		A0A0R4IXB7	
ENSDARG00000045692	ENSDART00000184926	ENSDARP00000155051	pphln1		A5PF35	
ENSDARG00000008735	ENSDART00000125561	ENSDARP00000109032	atp6ap2		F1QIH1	NP_998188
ENSDARG00000004497	ENSDART00000111882	ENSDARP00000103617	tspan33a	Q5RH71		NP_001315511
ENSDARG00000045873	ENSDART00000067423	ENSDARP00000067422	frs2a		F2Z4R8	NP_001038363
ENSDARG00000110460	ENSDART00000169171	ENSDARP00000133280	zgc:174357		A0A0R4IHT6	
ENSDARG00000102805	ENSDART00000158684	ENSDARP00000136790	cyp2aa12		A0A0R4IQ46	NP_001103171
ENSDARG00000090948	ENSDART00000138518	ENSDARP00000115214	si:ch73-29c22.1		E9QH26	
ENSDARG00000033684	ENSDART00000041936	ENSDARP00000041935	oxgr1a.1		Q1RLT8	NP_001035473
ENSDARG00000102805	ENSDART00000166113	ENSDARP00000138706	cyp2aa12		A0A0R4IQ46	
ENSDARG00000092491	ENSDART00000140999	ENSDARP00000118022	si:dkey-149i17.8		F1QC75	
ENSDARG00000110460	ENSDART00000180116	ENSDARP00000155893	zgc:174357		A8E5F7	NP_001352405
ENSDARG00000070094	ENSDART00000102583	ENSDARP00000093359	sytl1		Q1L8P2	NP_001122005
ENSDARG00000029874	ENSDART00000105218	ENSDARP00000095989	khk		Q6DHM7	NP_001002636
ENSDARG00000061579	ENSDART00000175860	ENSDARP00000143801	myo1cb		A0A286Y9H2	
ENSDARG00000077994	ENSDART00000141192	ENSDARP00000116525	b4galt2		A8WHZ0	
ENSDARG00000008735	ENSDART00000149634	ENSDARP00000125003	atp6ap2		F8W5R3	
ENSDARG00000045527	ENSDART00000128968	ENSDARP00000109984	nr2c1		Q5RH32	NP_001018458
ENSDARG00000079382	ENSDART00000111681	ENSDARP00000102393	hdx		E7F5L7	NP_001189424
ENSDARG00000076952	ENSDART00000109298	ENSDARP00000101407	fer1l4		E7FD81	
ENSDARG00000077994	ENSDART00000114663	ENSDARP00000102135	b4galt2		A8WHZ0	NP_001121857
ENSDARG00000104300	ENSDART00000166579	ENSDARP00000135128	wipf1a		F1QZL9	
ENSDARG00000101225	ENSDART00000157998	ENSDARP00000140735	cngb3.1		A0A0R4IY63	
ENSDARG00000029874	ENSDART00000154827	ENSDARP00000127822	khk		X1WC79	
ENSDARG00000079382	ENSDART00000172665	ENSDARP00000130885	hdx		E7F5L7	NP_001189423
ENSDARG00000008735	ENSDART00000016873	ENSDARP00000010825	atp6ap2		F1R2K4	
ENSDARG00000015025	ENSDART00000132175	ENSDARP00000121175	l1camb		F1R5A9	NP_571458
ENSDARG00000045527	ENSDART00000159528	ENSDARP00000131714	nr2c1		Q5RH32	
ENSDARG00000019791	ENSDART00000013409	ENSDARP00000003829	prmt3		B0V0W5	NP_001017655
ENSDARG00000014479	ENSDART00000021987	ENSDARP00000011265	ptf1a	Q7ZSX3		NP_997524
ENSDARG00000100636	ENSDART00000165931	ENSDARP00000140887	rbm12		A0A0R4IVW2	
ENSDARG00000013056	ENSDART00000008590	ENSDARP00000009878	itpk1a	Q7ZU91		NP_998182
ENSDARG00000104300	ENSDART00000160782	ENSDARP00000140745	wipf1a		F1QZL9	NP_001121767
ENSDARG00000008735	ENSDART00000178882	ENSDARP00000143820	atp6ap2		A0A286YA30	
ENSDARG00000075943	ENSDART00000109666	ENSDARP00000101758	si:ch211-250c4.5		F1QVM1	
ENSDARG00000038099	ENSDART00000055541	ENSDARP00000055540	gskip		F1R0B7	NP_998600
ENSDARG00000079071	ENSDART00000111437	ENSDARP00000102441	jam2b		B0V233	NP_001121766
ENSDARG00000101225	ENSDART00000158567	ENSDARP00000134762	cngb3.1		A0A0R4IL01	
ENSDARG00000040700	ENSDART00000059628	ENSDARP00000059627	nab1b		B0S788	NP_001116745
ENSDARG00000101748	ENSDART00000165237	ENSDARP00000139794	si:ch211-24o8.4		A0A0R4IY95	
ENSDARG00000061021	ENSDART00000163140	ENSDARP00000135353	fam160a1a		A0A286YBG1	
ENSDARG00000061579	ENSDART00000188550	ENSDARP00000149786	myo1cb		A0A2R8Q9G7	NP_001304118
ENSDARG00000040247	ENSDART00000058878	ENSDARP00000058877	oxgr1a.3		B8JKA2	NP_001139100
ENSDARG00000061021	ENSDART00000176581	ENSDARP00000144314	fam160a1a		A0A286YBG1	
ENSDARG00000086585	ENSDART00000129055	ENSDARP00000108874	nrg2b		E7FGA4	
ENSDARG00000098330	ENSDART00000159718	ENSDARP00000137146	spef2		A0A0R4IPA7	NP_001121704
ENSDARG00000019791	ENSDART00000147140	ENSDARP00000114018	prmt3		B0V0W6	
ENSDARG00000008720	ENSDART00000133767	ENSDARP00000119444	lmo3		B0R1F3	
ENSDARG00000029874	ENSDART00000048440	ENSDARP00000048439	khk		F1QCR8	
ENSDARG00000112199	ENSDART00000139067	ENSDARP00000119795	si:dkey-31m5.2		E9QDM2	
ENSDARG00000057468	ENSDART00000150039	ENSDARP00000124756	kcnc2		F1QPD5	
ENSDARG00000019791	ENSDART00000180004	ENSDARP00000151723	prmt3		A0A2R8QHV3	
ENSDARG00000078569	ENSDART00000147755	ENSDARP00000122072	mpeg1.3		B0R063	NP_001116782
ENSDARG00000100636	ENSDART00000170043	ENSDARP00000136782	rbm12		A0A0R4INU1	NP_001003856
ENSDARG00000086585	ENSDART00000127494	ENSDARP00000109596	nrg2b		F1QFX4	NP_001138563
ENSDARG00000019791	ENSDART00000190048	ENSDARP00000153690	prmt3		A0A2R8QI13	
ENSDARG00000036944	ENSDART00000151013	ENSDARP00000125983	ensaa	Q1L8X2		
ENSDARG00000029874	ENSDART00000156429	ENSDARP00000127892	khk		X1WCE9	
ENSDARG00000057468	ENSDART00000148900	ENSDARP00000124427	kcnc2		F8W3C0	
ENSDARG00000023190	ENSDART00000034456	ENSDARP00000039386	kpna4		F1QEW3	NP_958462
ENSDARG00000086585	ENSDART00000171586	ENSDARP00000140639	nrg2b		A0A0R4IW84	
ENSDARG00000043973	ENSDART00000104790	ENSDARP00000095560	znf292b		Q5SNS6	NP_001025383
ENSDARG00000002538	ENSDART00000098346	ENSDARP00000089117	smu1a		F1QKC0	NP_956493
ENSDARG00000036944	ENSDART00000187622	ENSDARP00000149317	ensaa	Q1L8X2		NP_001038649
ENSDARG00000024488	ENSDART00000106152	ENSDARP00000096930	top2a		A8E7K3	
ENSDARG00000022550	ENSDART00000032805	ENSDARP00000030796	gxylt1b	Q5SP46	B3DK90	NP_001025270
ENSDARG00000007025	ENSDART00000025749	ENSDARP00000016595	ttc9c		Q7ZUI3	NP_956559
ENSDARG00000086585	ENSDART00000164551	ENSDARP00000136138	nrg2b		A0A0R4INJ1	
ENSDARG00000102525	ENSDART00000162306	ENSDARP00000131919	lck		Q1RLY5	NP_001001596
ENSDARG00000057468	ENSDART00000149330	ENSDARP00000124343	kcnc2		F8W3N9	
ENSDARG00000042456	ENSDART00000062254	ENSDARP00000062253	mad2l2	Q568H3		NP_001017595
ENSDARG00000111536	ENSDART00000190100	ENSDARP00000157374	si:ch211-113a14.19		E7EXD7	
ENSDARG00000059933	ENSDART00000145521	ENSDARP00000114251	plpp3		F1QXJ0	
ENSDARG00000057468	ENSDART00000110178	ENSDARP00000099912	kcnc2		E7F0J5	NP_001082998
ENSDARG00000003420	ENSDART00000021372	ENSDARP00000002331	chrna5		Q567Y7	NP_001017885
ENSDARG00000035732	ENSDART00000104523	ENSDARP00000095296	arntl1b		A4IG25	
ENSDARG00000007709	ENSDART00000098300	ENSDARP00000089072	adamts8a		A2BIA2	
ENSDARG00000073996	ENSDART00000147020	ENSDARP00000114125	prickle3		B0S6H5	
ENSDARG00000076398	ENSDART00000138299	ENSDARP00000118267	si:dkey-201l21.4		B0V1L0	
ENSDARG00000003046	ENSDART00000138475	ENSDARP00000115224	sorbs2a		F1Q9A0	
ENSDARG00000003420	ENSDART00000185249	ENSDARP00000148565	chrna5		Q567Y7	
ENSDARG00000059933	ENSDART00000083898	ENSDARP00000078333	plpp3		F1Q6K0	
ENSDARG00000008255	ENSDART00000031028	ENSDARP00000032583	cnot6a		Q6PE30	NP_997825
ENSDARG00000007918	ENSDART00000151999	ENSDARP00000126427	ttc27		K7DY99	NP_775392
ENSDARG00000102525	ENSDART00000165282	ENSDARP00000130859	lck		Q1RLY5	NP_001035418
ENSDARG00000016081	ENSDART00000028093	ENSDARP00000025611	cldn15la		B8JLG4	NP_571846
ENSDARG00000003046	ENSDART00000041215	ENSDARP00000041214	sorbs2a		F1QI09	
ENSDARG00000008720	ENSDART00000003583	ENSDARP00000015268	lmo3	Q503U0		NP_001018575
ENSDARG00000104177	ENSDART00000163162	ENSDARP00000140742	cpne3		A0A0R4IUW1	NP_956461
ENSDARG00000035732	ENSDART00000139227	ENSDARP00000114569	arntl1b		Q8JIG1	NP_840085
ENSDARG00000011360	ENSDART00000011320	ENSDARP00000006646	nfatc2ip		F1Q553	NP_001314685
ENSDARG00000024488	ENSDART00000158227	ENSDARP00000139353	top2a		A0A0R4IUF0	NP_001296944
ENSDARG00000073996	ENSDART00000113159	ENSDARP00000102221	prickle3		F1Q568	
ENSDARG00000007709	ENSDART00000186584	ENSDARP00000154559	adamts8a		A0A2R8QND5	
ENSDARG00000063387	ENSDART00000142848	ENSDARP00000121545	sec22c		E9QFN4	
ENSDARG00000087757	ENSDART00000154409	ENSDARP00000129331	pimr190		X1WGH5	
ENSDARG00000096979	ENSDART00000002945	ENSDARP00000014574	NPC2		B3DFW4	NP_001122191
ENSDARG00000094386	ENSDART00000143655	ENSDARP00000112660	adgrg4b		F1REE0	
ENSDARG00000078743	ENSDART00000109983	ENSDARP00000104269	oxgr1a.2		B8JKA1	NP_001139097
ENSDARG00000069540	ENSDART00000133541	ENSDARP00000120200	si:dkey-30c15.2		Q1LX24	
ENSDARG00000077021	ENSDART00000113410	ENSDARP00000104127	calhm1		E7F2J4	
ENSDARG00000008720	ENSDART00000134362	ENSDARP00000122563	lmo3		B0R1F4	
ENSDARG00000007918	ENSDART00000190442	ENSDARP00000152074	ttc27		A0A2R8QIM4	
ENSDARG00000063387	ENSDART00000188362	ENSDARP00000149838	sec22c		E9QFN4	
ENSDARG00000104177	ENSDART00000183707	ENSDARP00000145933	cpne3		A0A0R4IUW1	
ENSDARG00000079290	ENSDART00000156525	ENSDARP00000129365	si:ch211-162k9.5		X1WGK8	
ENSDARG00000077021	ENSDART00000175339	ENSDARP00000143930	calhm1		E7F2J4	
ENSDARG00000036833	ENSDART00000053473	ENSDARP00000053472	upp2		B0S6V8	NP_956438
ENSDARG00000104177	ENSDART00000172335	ENSDARP00000139825	cpne3		F1Q9D2	
ENSDARG00000041340	ENSDART00000060594	ENSDARP00000060593	mrpl51	Q5BJJ8		NP_001013494
ENSDARG00000097081	ENSDART00000155013	ENSDARP00000127977	si:dkey-149i17.11		X1WCN2	
ENSDARG00000069540	ENSDART00000101296	ENSDARP00000092070	si:dkey-30c15.2		F1Q9E3	NP_001103851
ENSDARG00000095975	ENSDART00000149252	ENSDARP00000124825	si:ch73-261i21.2		F8W279	
ENSDARG00000075600	ENSDART00000139324	ENSDARP00000123214	si:dkeyp-41f9.3		F1QK03	
ENSDARG00000008720	ENSDART00000112860	ENSDARP00000098627	lmo3		B0R1F5	NP_001315524
ENSDARG00000041340	ENSDART00000097540	ENSDARP00000088311	mrpl51		A0A2U3TVK0	
ENSDARG00000079290	ENSDART00000154210	ENSDARP00000129713	si:ch211-162k9.5		X1WHK0	
ENSDARG00000075807	ENSDART00000159055	ENSDARP00000136649	traj39		A0A0R4IQJ6	
ENSDARG00000070362	ENSDART00000103163	ENSDARP00000093937	cx30.9		Q6DEG1	NP_001007289
ENSDARG00000105594	ENSDART00000173588	ENSDARP00000142851	MAJIN		A0A1D5NSN4	
ENSDARG00000008720	ENSDART00000181201	ENSDARP00000152478	lmo3	Q503U0		
ENSDARG00000016981	ENSDART00000142358	ENSDARP00000114384	bcar3		B0UXN8	
ENSDARG00000016396	ENSDART00000144866	ENSDARP00000123113	fam219aa		E9QD86	
ENSDARG00000060211	ENSDART00000155509	ENSDARP00000129098	ankef1b		X1WFU3	
ENSDARG00000100948	ENSDART00000166285	ENSDARP00000131658	osm		A0A0R4IEN9	
ENSDARG00000060211	ENSDART00000183540	ENSDARP00000151404	ankef1b		X1WFU3	
ENSDARG00000001721	ENSDART00000098303	ENSDARP00000089075	oc90		F1QH90	NP_001073661
ENSDARG00000035809	ENSDART00000015092	ENSDARP00000003038	col1a1b		F1QDL1	NP_958886
ENSDARG00000090526	ENSDART00000102474	ENSDARP00000093251	zgc:158404		F1R245	NP_001074034
ENSDARG00000039535	ENSDART00000057762	ENSDARP00000057761	dapp1		Q567J6	NP_001017691
ENSDARG00000016981	ENSDART00000138855	ENSDARP00000113186	bcar3		A8WHN9	NP_001107092
ENSDARG00000054667	ENSDART00000076903	ENSDARP00000071372	adra2db		B3DJ05	NP_919346
ENSDARG00000075807	ENSDART00000113547	ENSDARP00000099340	traj39		F1RBR2	
ENSDARG00000111837	ENSDART00000133184	ENSDARP00000120264	trhde.2		B0R0R0	
ENSDARG00000076896	ENSDART00000142057	ENSDARP00000120496	si:dkey-188g12.1		F1QMT3	
ENSDARG00000105362	ENSDART00000172885	ENSDARP00000142300	faim2b		A0A140LGC1	
