Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene name	RefSeq peptide ID
WBGene00007119	B0250.2.1	B0250.2.1	180342		Q9XVF6	calf-1	NP_507939	
WBGene00007122	B0250.5.1	B0250.5.1	180344	Q9XTI0		B0250.5	NP_001370011	
WBGene00007123	B0250.6.1	B0250.6.1	181883		Q9XVF5	srbc-79	NP_507942	
WBGene00007124	B0250.7b.1	B0250.7b.1	181884		H2L2H0	B0250.7	NP_001263945	
WBGene00007125	B0250.8.1	B0250.8.1	181885		Q9XVF3	B0250.8	NP_507937	
WBGene00007126	B0250.9.1	B0250.9.1	181886		G5ED82	dhcr-7	NP_507941	
WBGene00007127	B0250.10.1	B0250.10.1	3565270		Q6BER8	srbc-78	NP_001021344	
WBGene00007128	B0272.2.1	B0272.2.1	181891	P41941		memb-1	NP_509586	
WBGene00007129	B0272.3.1	B0272.3.1	181169	P41938		B0272.3	NP_509584	
WBGene00007130	B0272.4.1	B0272.4.1	181892	P41942		B0272.4	NP_509583	
WBGene00007131	B0284.1.1	B0284.1.1	181902		Q17466	pals-26	NP_497882	
WBGene00007132	B0284.2.1	B0284.2.1	175567		Q17469	pals-27	NP_497884	
WBGene00007133	B0284.3.1	B0284.3.1	175566		Q17467	B0284.3	NP_001379054	
WBGene00007134	B0284.4.1	B0284.4.1	181903		Q17468	pals-28	NP_497885	
WBGene00007135	B0285.1a.1	B0285.1a.1	175559	P46551		cdk-12	NP_001367221	
WBGene00007135	B0285.1a.2	B0285.1a.2	175559	P46551		cdk-12	NP_001367221	
WBGene00007135	B0285.1b.1	B0285.1b.1	175559	P46551		cdk-12	NP_001367221	
WBGene00007135	B0285.1b.2	B0285.1b.2	175559	P46551		cdk-12	NP_001367221	
WBGene00007135	B0285.1c.1	B0285.1c.1	175559	P46551		cdk-12	NP_001367221	
WBGene00007135	B0285.1c.2	B0285.1c.2	175559	P46551		cdk-12	NP_001367221	
WBGene00007136	B0285.3.1	B0285.3.1	175560	P46553		B0285.3	NP_497874	
WBGene00007137	B0285.4.1	B0285.4.1	175561	P46554		lcmt-1	NP_497875	
WBGene00007138	B0285.6.1	B0285.6.1	175563	P46556		B0285.6	NP_001366690	
WBGene00007139	B0285.7.1	B0285.7.1	175564	P46557		mnp-1	NP_497878	
WBGene00007140	B0331.1.1	B0331.1.1	181926		O45219	cyp-29A4	NP_505490	
WBGene00007141	B0331.2.1	B0331.2.1	179355		O45220	pitr-4	NP_505491	
WBGene00007142	B0334.1.1	B0334.1.1	174757		Q17473	ttr-18	NP_496453	
WBGene00007143	B0334.3a.1	B0334.3a.1	174758		Q17474	hacl-1	NP_001379093	
WBGene00007143	B0334.3b.1	B0334.3b.1	174758		Q17475	hacl-1	NP_001379093	
WBGene00007144	B0334.4.1	B0334.4.1	174760		Q17476	B0334.4	NP_496457	
WBGene00007145	B0334.5.1	B0334.5.1	174761		Q17477	B0334.5	NP_001369891	
WBGene00007146	B0334.6.1	B0334.6.1	181927		Q17478	B0334.6	NP_496459	
WBGene00007148	B0334.10.1	B0334.10.1	181930		Q9XVW7	B0334.10	NP_496461	
WBGene00007149	B0334.13.1	B0334.13.1	3565810		Q7YTS6	B0334.13	NP_001021894	
WBGene00007150	B0365.1.1	B0365.1.1	179795		P90731	acly-2	NP_506267	
WBGene00007152	B0365.5a.1	B0365.5a.1	181942		P90733	clec-225	NP_001021350	
WBGene00007152	B0365.5b.1	B0365.5b.1	181942		G3MU44	clec-225	NP_001021350	
WBGene00007153	B0365.6.1	B0365.6.1	179797		P90732	clec-41	NP_506271	
WBGene00007154	B0365.7.1	B0365.7.1	179798		G5EDV4	dhc-3	NP_506272	
WBGene00007155	B0379.1a.1	B0379.1a.1	172872		Q9XU45	B0379.1	NP_001251292	
WBGene00007156	B0379.2.1	B0379.2.1	181943		O02203	B0379.2	NP_492656	
WBGene00007158	B0379.6.1	B0379.6.1	181946		O45221	B0379.6	NP_001361873	
WBGene00007159	B0379.7.1	B0379.7.1	172871		Q9U3S6	B0379.7	NP_740910	
WBGene00007159	B0379.7.2	B0379.7.2	172871		Q9U3S6	B0379.7	NP_740910	
WBGene00007162	B0391.5.1	B0391.5.1	181950		O62012	fbxa-153	NP_506881	
WBGene00007163	B0391.6.1	B0391.6.1	181951		Q86D19	fbxa-154	NP_001021351	
WBGene00007164	B0391.9.1	B0391.9.1	181954		O62014	fbxa-139	NP_506876	
WBGene00007166	B0391.11a.1	B0391.11a.1	181956		Q9NDU9	fbxa-152	NP_001263900	
WBGene00007166	B0391.11b.1	B0391.11b.1	181956		J7SF91	fbxa-152	NP_001263900	
WBGene00007167	B0393.2.1	B0393.2.1	175629		Q17491	rbg-3	NP_497979	
WBGene00007167	B0393.2.2	B0393.2.2	175629		Q17491	rbg-3	NP_497979	
WBGene00007168	B0393.3.1	B0393.3.1	175630		Q17492	B0393.3	NP_497980	
WBGene00007169	B0393.4.1	B0393.4.1	175631		Q17493	B0393.4	NP_497981	
WBGene00007170	B0393.5.1	B0393.5.1	175632		Q17494	B0393.5	NP_497982	
WBGene00007171	B0393.6.1	B0393.6.1	181957		Q17495	B0393.6	NP_497984	
WBGene00007172	B0393.7.1	B0393.7.1	181958		Q17496	B0393.7	NP_497983	
WBGene00007173	B0393.8.1	B0393.8.1	181959		G5ED48	B0393.8	NP_001379247	
WBGene00007174	B0395.2.1	B0395.2.1	181681		Q17498	mboa-1	NP_510623	
WBGene00007175	B0395.3.1	B0395.3.1	181682		Q17499	B0395.3	NP_510624	
WBGene00007175	B0395.3.2	B0395.3.2	181682		Q17499	B0395.3	NP_510624	
WBGene00007175	B0395.3.3	B0395.3.3	181682		Q17499	B0395.3	NP_510624	
WBGene00007176	B0399.1a.1	B0399.1a.1	180280		G5EFI1	kcnl-1	NP_001122838	
WBGene00007176	B0399.1b.1	B0399.1b.1	180280		G5EDG3	kcnl-1	NP_001122838	
WBGene00007176	B0399.1c.1	B0399.1c.1	180280		Q8I4D2	kcnl-1	NP_001122838	
WBGene00007176	B0399.1d.1	B0399.1d.1	180280		G5EER9	kcnl-1	NP_001122838	
WBGene00007176	B0399.1e.1	B0399.1e.1	180280		G5EEZ9	kcnl-1	NP_001122838	
WBGene00007176	B0399.1f.1	B0399.1f.1	180280		G5ED53	kcnl-1	NP_001122838	
WBGene00007177	B0399.2.1	B0399.2.1	181961		G5EC12	oac-1	NP_507799	
WBGene00007178	B0457.2.1	B0457.2.1	174420		G5EGF7	B0457.2	NP_495897	
WBGene00007179	B0457.4.1	B0457.4.1	181996		Q17502	B0457.4	NP_495896	
WBGene00007180	B0457.6.1	B0457.6.1	3565783		Q7YX77	B0457.6	NP_001021898	
WBGene00007182	B0462.3.1	B0462.3.1	181998		O45224	fbxb-119	NP_507586	
WBGene00007183	B0462.4.1	B0462.4.1	3565552		Q7YX99	B0462.4	NP_001021352	
WBGene00007184	B0464.2a.1	B0464.2a.1	176335	Q03560		ctr-9	NP_001255001	
WBGene00007184	B0464.2a.2	B0464.2a.2	176335	Q03560		ctr-9	NP_001255001	
WBGene00007184	B0464.2d.1	B0464.2d.1	176335	Q03560		ctr-9	NP_001255001	
WBGene00007184	B0464.2d.2	B0464.2d.2	176335	Q03560		ctr-9	NP_001255001	
WBGene00007185	B0464.3.1	B0464.3.1	176333	Q03561		nlp-36	NP_499088	
WBGene00007186	B0464.6.1	B0464.6.1	176329	Q03564		B0464.6	NP_499083	
WBGene00007186	B0464.6.2	B0464.6.2	176329	Q03564		B0464.6	NP_499083	
WBGene00007187	B0464.8.1	B0464.8.1	176331		Q9XVX8	tag-342	NP_499086	
WBGene00007188	B0464.9.1	B0464.9.1	181999	Q9BIB3		B0464.9	NP_499084	
WBGene00007189	B0491.1.1	B0491.1.1	174736		Q17515	pigm-1	NP_496426	
WBGene00007190	B0491.3.1	B0491.3.1	174732		Q17510	rmd-3	NP_496422	
WBGene00007191	B0491.4a.1	B0491.4a.1	174733		Q17511	lgc-20	NP_001348695	
WBGene00007191	B0491.4b.1	B0491.4b.1	174733		A0A2K5ATQ0	lgc-20	NP_001348695	
WBGene00007192	B0491.5.1	B0491.5.1	174734		Q17512	nduf-11	NP_496424	
WBGene00007193	B0491.6a.1	B0491.6a.1	174735		Q17513	B0491.6	NP_001122574	
WBGene00007193	B0491.6b.1	B0491.6b.1	174735		A5Z2S5	B0491.6	NP_001122574	
WBGene00007194	B0491.7.1	B0491.7.1	174737		Q17514	dph-5	NP_496427	
WBGene00007195	B0513.2a.1	B0513.2a.1	178353		Q9U3S3	thoc-7	NP_001255766	
WBGene00007195	B0513.2a.2	B0513.2a.2	178353		Q9U3S3	thoc-7	NP_001255766	
WBGene00007195	B0513.2b.1	B0513.2b.1	178353		D3YT70	thoc-7	NP_001255766	
WBGene00007196	B0513.4a.1	B0513.4a.1	178351		O45227	B0513.4	NP_001255762	
WBGene00007196	B0513.4b.1	B0513.4b.1	178351		D3YT72	B0513.4	NP_001255762	
WBGene00007197	B0513.5a.1	B0513.5a.1	178350	O45228		prdh-1	NP_001368485	
WBGene00007197	B0513.5b.1	B0513.5b.1	178350	O45228		prdh-1	NP_001368485	
WBGene00007200	B0513.9a.1	B0513.9a.1	178349		Q95QZ1	vamp-8	NP_001040905	
WBGene00007200	B0513.9b.1	B0513.9b.1	178349		Q2EEN5	vamp-8	NP_001040905	
WBGene00007201	B0564.1a.1	B0564.1a.1	24105309	Q17533		exos-4.1	NP_001366781	
WBGene00007201	B0564.1a.2	B0564.1a.2	24105309	Q17533		exos-4.1	NP_001366781	
WBGene00007201	B0564.1a.3	B0564.1a.3	24105309	Q17533		exos-4.1	NP_001366781	
WBGene00007202	B0564.2a.1	B0564.2a.1	182043		Q17527	B0564.2	NP_001294012	
WBGene00007202	B0564.2b.1	B0564.2b.1	182043		A0A061AJK0	B0564.2	NP_001294012	
WBGene00007203	B0564.3.1	B0564.3.1	178264	Q17528		best-1	NP_502523	
WBGene00007204	B0564.4.1	B0564.4.1	182044	Q17529		best-2	NP_502524	
WBGene00007206	B0564.6.1	B0564.6.1	182046		Q17531	B0564.6	NP_502527	
WBGene00007207	B0564.7a.1	B0564.7a.1	178263		Q17532	fask-1	NP_001294013	
WBGene00007207	B0564.7b.1	B0564.7b.1	178263		A0A061AL82	fask-1	NP_001294013	
WBGene00007208	B0564.9.1	B0564.9.1	178266		Q17531	B0564.9	NP_502528	
WBGene00007209	BE10.1.1	BE10.1.1	176693		O17551	BE10.1	NP_499663	
WBGene00007210	BE10.2.1	BE10.2.1	176695	O17554		agmo-1	NP_499664	
WBGene00007210	BE10.2.2	BE10.2.2	176695	O17554		agmo-1	NP_499664	
WBGene00007211	BE10.3.1	BE10.3.1	182048		O17552	BE10.3	NP_499665	
WBGene00007212	BE10.4.1	BE10.4.1	176696		O17553	BE10.4	NP_499666	
WBGene00007213	C01A2.1a.1	C01A2.1a.1	182049		G3MU45	C01A2.1	NP_001370287	
WBGene00007213	C01A2.1b.1	C01A2.1b.1	182049		G3MU48	C01A2.1	NP_001370287	
WBGene00007213	C01A2.1c.1	C01A2.1c.1	182049		G3MU47	C01A2.1	NP_001370287	
WBGene00007213	C01A2.1c.2	C01A2.1c.2	182049		G3MU47	C01A2.1	NP_001370287	
WBGene00007214	C01A2.2a.1	C01A2.2a.1	173208		Q9XVT7	C01A2.2	NP_001129748	
WBGene00007214	C01A2.2b.1	C01A2.2b.1	173208		B3WFW7	C01A2.2	NP_001129748	
WBGene00007215	C01A2.3.1	C01A2.3.1	173207		O02207	oxa-1	NP_493356	
WBGene00007216	C01A2.4.1	C01A2.4.1	182050		O02208	C01A2.4	NP_001369988	
WBGene00007217	C01A2.5.1	C01A2.5.1	173206		O02209	tads-1	NP_493355	
WBGene00007218	C01A2.6.1	C01A2.6.1	182051		O02210	C01A2.6	NP_001361845	
WBGene00007219	C01A2.7a.1	C01A2.7a.1	173209	G3MU46		nlp-38	NP_001252154	
WBGene00007219	C01A2.7b.1	C01A2.7b.1	173209	G3MU46		nlp-38	NP_001252154	
WBGene00007220	C01B9.1a.1	C01B9.1a.1	175023		O45231	C01B9.1	NP_001122576	
WBGene00007220	C01B9.1b.1	C01B9.1b.1	175023		A5Z2X0	C01B9.1	NP_001122576	
WBGene00007221	C01F6.1.1	C01F6.1.1	3565393		Q17559	cpna-3	NP_501584	
WBGene00007222	C01F6.2.1	C01F6.2.1	177732		Q17560	C01F6.2	NP_501585	
WBGene00007223	C01F6.9a.1	C01F6.9a.1	177731		G5EDA6	znf-706	NP_001294066	
WBGene00007223	C01F6.9c.1	C01F6.9c.1	177731		X5M911	znf-706	NP_001294066	
WBGene00007224	C01G6.2.1	C01G6.2.1	174468		Q17578	C01G6.2	NP_495974	
WBGene00007224	C01G6.2.2	C01G6.2.2	174468		Q17578	C01G6.2	NP_495974	
WBGene00007225	C01G6.3.1	C01G6.3.1	174469		Q17572	C01G6.3	NP_495975	
WBGene00007226	C01G6.4.1	C01G6.4.1	182077		Q17573	C01G6.4	NP_001379057	
WBGene00007227	C01G6.5.1	C01G6.5.1	174470	P46012		C01G6.5	NP_495977	
WBGene00007228	C01G6.7.1	C01G6.7.1	174472	Q17577		acs-7	NP_495979	
WBGene00007229	C01G6.9.1	C01G6.9.1	182078		Q17575	C01G6.9	NP_495980	
WBGene00007230	C01G10.1.1	C01G10.1.1	180019		Q93161	C01G10.1	NP_506722	
WBGene00007231	C01G10.4.1	C01G10.4.1	182081		Q93164	C01G10.4	NP_506719	
WBGene00007232	C01G10.5.1	C01G10.5.1	182082		Q93165	C01G10.5	NP_506718	
WBGene00007233	C01G10.6.1	C01G10.6.1	182083		Q93166	C01G10.6	NP_506717	
WBGene00007234	C01G10.7.1	C01G10.7.1	180018		Q93167	C01G10.7	NP_506716	
WBGene00007235	C01G10.8.1	C01G10.8.1	180017		Q93168	ahsa-1	NP_506715	
WBGene00007235	C01G10.8.2	C01G10.8.2	180017		Q93168	ahsa-1	NP_506715	
WBGene00007236	C01G10.9.1	C01G10.9.1	180016	Q93169		C01G10.9	NP_506714	
WBGene00007237	C01G10.10a.1	C01G10.10a.1	180015	Q93170		C01G10.10	NP_506713	
WBGene00007239	C01G10.14.1	C01G10.14.1	180020		Q93173	C01G10.14	NP_506723	
WBGene00007240	C01G10.15.1	C01G10.15.1	3565227		Q7YX84	C01G10.15	NP_001021355	
WBGene00007241	C01G10.16.1	C01G10.16.1	3564842		Q7YX83	txt-12	NP_001021356	
WBGene00007241	C01G10.16.2	C01G10.16.2	3564842		Q7YX83	txt-12	NP_001021356	
WBGene00007241	C01G10.16.3	C01G10.16.3	3564842		Q7YX83	txt-12	NP_001021356	
WBGene00007242	C01G12.1.1	C01G12.1.1	175118		O45233	madf-5	NP_497028	
WBGene00007243	C01G12.2.1	C01G12.2.1	182086		O45234	nspb-7	NP_497029	
WBGene00007244	C01G12.3.1	C01G12.3.1	175119		O45235	C01G12.3	NP_497030	
WBGene00007245	C01G12.5.1	C01G12.5.1	182087		O45236	C01G12.5	NP_497031	
WBGene00007246	C01G12.6.1	C01G12.6.1	182088		O45237	nspb-10	NP_497032	
WBGene00007247	C01G12.7.1	C01G12.7.1	182089		O45238	C01G12.7	NP_497033	
WBGene00007248	C01G12.8.1	C01G12.8.1	175120		G5EFV6	catp-4	NP_497034	
WBGene00007249	C01G12.9.1	C01G12.9.1	3565827		Q7YX81	C01G12.9	NP_001021906	
WBGene00007250	C01G12.10.1	C01G12.10.1	3564896		Q7YX80	nspb-8	NP_001021903	
WBGene00007251	C01G12.11.1	C01G12.11.1	3564924		Q7YX79	nspb-9	NP_001021904	
WBGene00007252	C01H6.2.1	C01H6.2.1	172459		Q17583	mlt-2	NP_492036	
WBGene00007253	C01H6.3.1	C01H6.3.1	182091		Q17580	C01H6.3	NP_492037	
WBGene00007254	C01H6.4.1	C01H6.4.1	182092		Q17585	C01H6.4	NP_492038	
WBGene00007254	C01H6.4.2	C01H6.4.2	182092		Q17585	C01H6.4	NP_492038	
WBGene00007255	C01H6.6.1	C01H6.6.1	182093	Q17586		cnnm-4	NP_001379128	
WBGene00007256	C01H6.7a.1	C01H6.7a.1	172461		Q17581	swsn-9	NP_001367154	
WBGene00007256	C01H6.7a.2	C01H6.7a.2	172461		Q17581	swsn-9	NP_001367154	
WBGene00007256	C01H6.7b.1	C01H6.7b.1	172461		A5JYT2	swsn-9	NP_001367154	
WBGene00007257	C01H6.8a.1	C01H6.8a.1	182094		A5JYT3	C01H6.8	NP_001122416	
WBGene00007257	C01H6.8b.1	C01H6.8b.1	182094		A5JYT4	C01H6.8	NP_001122416	
WBGene00007258	C01H6.9.1	C01H6.9.1	172462		G5EE25	hasp-1	NP_492043	
WBGene00007259	C02B4.3.1	C02B4.3.1	182100		Q17590	C02B4.3	NP_001359530	
WBGene00007260	C02C6.2a.1	C02C6.2a.1	181642		Q564X8	olrn-1	NP_001024334	
WBGene00007260	C02C6.2b.1	C02C6.2b.1	181642		Q93174	olrn-1	NP_001024334	
WBGene00007261	C02C6.3a.1	C02C6.3a.1	181643		Q93177	lron-3	NP_001123093	
WBGene00007261	C02C6.3b.1	C02C6.3b.1	181643		Q2XMZ4	lron-3	NP_001123093	
WBGene00007261	C02C6.3c.1	C02C6.3c.1	181643		A6ZJ74	lron-3	NP_001123093	
WBGene00007261	C02C6.3d.1	C02C6.3d.1	181643		A6ZJ75	lron-3	NP_001123093	
WBGene00007262	C02D4.1.1	C02D4.1.1	182109		Q6LA91	jud-4	NP_510534	
WBGene00007264	C02F4.4.1	C02F4.4.1	182119		Q93185	C02F4.4	NP_501941	
WBGene00007265	C02F4.5.1	C02F4.5.1	182120		Q93186	C02F4.5	NP_501942	
WBGene00007266	C03A3.1a.1	C03A3.1a.1	181314		Q17597	C03A3.1	NP_001024344	
WBGene00007266	C03A3.1b.1	C03A3.1b.1	181314		Q5WRN4	C03A3.1	NP_001024344	
WBGene00007267	C03A3.2.1	C03A3.2.1	181315	Q17598		C03A3.2	NP_509879	
WBGene00007268	C03A3.3.1	C03A3.3.1	182131		Q17596	C03A3.3	NP_509880	
WBGene00007269	C03C10.2.1	C03C10.2.1	182156	P42169		C03C10.2	NP_497820	
WBGene00007270	C03C10.4.1	C03C10.4.1	175526	P42171		rei-1	NP_001379059	
WBGene00007271	C03C10.5.1	C03C10.5.1	182157	P42172		C03C10.5	NP_001342010	
WBGene00007273	C03C10.7.1	C03C10.7.1	3565954		Q7YX72	C03C10.7	NP_001021140	
WBGene00007274	C03C11.1.1	C03C11.1.1	172862		Q9XVT6	C03C11.1	NP_001379184	
WBGene00007275	C03D6.1.1	C03D6.1.1	182158		Q17600	C03D6.1	NP_492571	
WBGene00007277	C03D6.5.1	C03D6.5.1	172812	Q17603		asfl-1	NP_492567	
WBGene00007278	C03D6.6.1	C03D6.6.1	182160	Q17604		lab-1	NP_492566	
WBGene00007279	C03E10.1.1	C03E10.1.1	182161		O17557	C03E10.1	NP_001343573	
WBGene00007281	C03E10.3.1	C03E10.3.1	182163		O17559	C03E10.3	NP_505865	
WBGene00007281	C03E10.3.2	C03E10.3.2	182163		O17559	C03E10.3	NP_505865	
WBGene00007281	C03E10.3.3	C03E10.3.3	182163		O17559	C03E10.3	NP_505865	
WBGene00007282	C03E10.5.1	C03E10.5.1	179561		O17562	clec-223	NP_505863	
WBGene00007283	C03E10.6.1	C03E10.6.1	179560		O62024	clec-222	NP_505862	
WBGene00007284	C03H12.1a.1	C03H12.1a.1	181659		G5ECV3	C03H12.1	NP_001380130	
WBGene00007284	C03H12.1b.1	C03H12.1b.1	181659		S6EZQ4	C03H12.1	NP_001380130	
WBGene00007284	C03H12.1c.1	C03H12.1c.1	181659		S6F542	C03H12.1	NP_001380130	
WBGene00007284	C03H12.1d.1	C03H12.1d.1	181659		S6FN15	C03H12.1	NP_001380130	
WBGene00007284	C03H12.1e.1	C03H12.1e.1	181659		S6FWQ0	C03H12.1	NP_001380130	
WBGene00007284	C03H12.1e.2	C03H12.1e.2	181659		S6FWQ0	C03H12.1	NP_001380130	
WBGene00007284	C03H12.1f.1	C03H12.1f.1	181659		S6FCZ6	C03H12.1	NP_001380130	
WBGene00007284	C03H12.1f.2	C03H12.1f.2	181659		S6FCZ6	C03H12.1	NP_001380130	
WBGene00007284	C03H12.1f.3	C03H12.1f.3	181659		S6FCZ6	C03H12.1	NP_001380130	
WBGene00007285	C04A11.1a.1	C04A11.1a.1	181486		O17567	C04A11.1	NP_001355465	
WBGene00007285	C04A11.1b.1	C04A11.1b.1	181486		A0A3B1E041	C04A11.1	NP_001355465	
WBGene00007286	C04A11.2.1	C04A11.2.1	181487		O17568	C04A11.2	NP_510289	
WBGene00007287	C04A11.3a.1	C04A11.3a.1	181488		O17566	gck-4	NP_001360654	
WBGene00007287	C04A11.3b.1	C04A11.3b.1	181488		A0A4V0IKG6	gck-4	NP_001360654	
WBGene00007288	C04A11.5.1	C04A11.5.1	3565535		Q7YX90	C04A11.5	NP_001024354	
WBGene00007288	C04A11.5.2	C04A11.5.2	3565535		Q7YX90	C04A11.5	NP_001024354	
WBGene00007289	C04B4.1.1	C04B4.1.1	182188		Q17619	C04B4.1	NP_510047	
WBGene00007290	C04B4.2.1	C04B4.2.1	181388		Q17620	C04B4.2	NP_001379115	
WBGene00007291	C04B4.3.1	C04B4.3.1	182190		Q17622	lips-2	NP_001309445	
WBGene00007292	C04B4.4.1	C04B4.4.1	182191		Q17621	C04B4.4	NP_510051	
WBGene00007293	C04B4.5.1	C04B4.5.1	182192		Q17617	C04B4.5	NP_510050	
WBGene00007294	C04B4.6a.1	C04B4.6a.1	182193		Q17618	C04B4.6	NP_001362093	
WBGene00007294	C04B4.6b.1	C04B4.6b.1	182193		A0A5E4LZI1	C04B4.6	NP_001362093	
WBGene00007295	C04C11.1a.1	C04C11.1a.1	181513		Q17625	C04C11.1	NP_001024355	
WBGene00007296	C04C11.2.1	C04C11.2.1	181514		Q17624	arrd-25	NP_510338	
WBGene00007296	C04C11.2.2	C04C11.2.2	181514		Q17624	arrd-25	NP_510338	
WBGene00007297	C04F12.1.1	C04F12.1.1	172816		Q9XVF1	C04F12.1	NP_492573	
WBGene00007299	C04F12.5.1	C04F12.5.1	182226		Q9XVE8	C04F12.5	NP_492577	
WBGene00007299	C04F12.5.2	C04F12.5.2	182226		Q9XVE8	C04F12.5	NP_492577	
WBGene00007301	C04F12.7.1	C04F12.7.1	172819		Q9U3R9	C04F12.7	NP_492579	
WBGene00007302	C04F12.8.1	C04F12.8.1	182228		Q9XVE7	C04F12.8	NP_492580	
WBGene00007303	C04F12.9.1	C04F12.9.1	182229		Q9XVE6	rnh-1.3	NP_492581	
WBGene00007304	C04G2.1a.1	C04G2.1a.1	182231		Q17629	ttr-39	NP_001255461	
WBGene00007304	C04G2.1b.1	C04G2.1b.1	182231		H2L2B1	ttr-39	NP_001255461	
WBGene00007305	C04G2.2.1	C04G2.2.1	182232		Q17631	ttbk-5	NP_501832	
WBGene00007306	C04G2.5.1	C04G2.5.1	182233		Q17628	C04G2.5	NP_501833	
WBGene00007307	C04G2.8.1	C04G2.8.1	177877		Q17626	spch-1	NP_501837	
WBGene00007308	C04G2.9.1	C04G2.9.1	177878		Q17633	nsph-3.2	NP_501838	
WBGene00007309	C04G2.10a.1	C04G2.10a.1	182234		C1P643	C04G2.10	NP_001293943	
WBGene00007309	C04G2.10b.1	C04G2.10b.1	182234		C1P644	C04G2.10	NP_001293943	
WBGene00007309	C04G2.10c.1	C04G2.10c.1	182234		A0A061AJ63	C04G2.10	NP_001293943	
WBGene00007310	C04G2.11.1	C04G2.11.1	182235		G5EDS6	irld-21	NP_501840	
WBGene00007311	C04H4.1.1	C04H4.1.1	3565473		Q7YX78	C04H4.1	NP_001021915	
WBGene00007312	C04H5.1.1	C04H5.1.1	182240	O45241		C04H5.1	NP_001379201	
WBGene00007313	C04H5.2.1	C04H5.2.1	175114		O62025	clec-147	NP_497022	
WBGene00007314	C04H5.3.1	C04H5.3.1	175116	O62026		gcy-29	NP_001364597	
WBGene00007315	C04H5.7a.1	C04H5.7a.1	175115		A5Z2V2	C04H5.7	NP_001366983	
WBGene00007315	C04H5.7a.2	C04H5.7a.2	175115		A5Z2V2	C04H5.7	NP_001366983	
WBGene00007315	C04H5.7b.1	C04H5.7b.1	175115		Q95QX9	C04H5.7	NP_001366983	
WBGene00007316	C04H5.8a.1	C04H5.8a.1	3564788		Q7YX92	nlp-41	NP_001364814	
WBGene00007316	C04H5.8b.1	C04H5.8b.1	3564788		U4PAL5	nlp-41	NP_001364814	
WBGene00007317	C05A9.2.1	C05A9.2.1	182243		Q17644	C05A9.2	NP_509809	
WBGene00007319	C05B5.1.1	C05B5.1.1	182245	P34289		C05B5.1	NP_499215	
WBGene00007320	C05B5.2.1	C05B5.2.1	176412	P34290		C05B5.2	NP_499218	
WBGene00007321	C05B5.4.1	C05B5.4.1	182246	P34292		C05B5.4	NP_499216	
WBGene00007322	C05B5.5a.1	C05B5.5a.1	176413	P34293		C05B5.5	NP_499219	
WBGene00007322	C05B5.5a.2	C05B5.5a.2	176413	P34293		C05B5.5	NP_499219	
WBGene00007323	C05B5.6.1	C05B5.6.1	176414	P34294		fbxa-155	NP_499220	
WBGene00007324	C05B5.8.1	C05B5.8.1	259334	Q86DA7		C05B5.8	NP_001021142	
WBGene00007325	C05C9.1.1	C05C9.1.1	259726		Q17654	C05C9.1	NP_509863	
WBGene00007326	C05C9.2.1	C05C9.2.1	181303		Q17655	C05C9.2	NP_509862	
WBGene00007327	C05C9.3.1	C05C9.3.1	182248		Q17656	C05C9.3	NP_001359547	
WBGene00007328	C05C10.1.1	C05C10.1.1	182251	Q09448		pho-10	NP_496140	
WBGene00007329	C05C10.2a.1	C05C10.2a.1	174546	Q09449		C05C10.2	NP_001364521	
WBGene00007329	C05C10.2b.1	C05C10.2b.1	174546		Q95ZZ3	C05C10.2	NP_001364521	
WBGene00007329	C05C10.2c.1	C05C10.2c.1	174546		A0A5S9MPX1	C05C10.2	NP_001364521	
WBGene00007329	C05C10.2c.2	C05C10.2c.2	174546		A0A5S9MPX1	C05C10.2	NP_001364521	
WBGene00007329	C05C10.2d.1	C05C10.2d.1	174546		A0A5S9MNI8	C05C10.2	NP_001364521	
WBGene00007330	C05C10.3.1	C05C10.3.1	174548	Q09450		C05C10.3	NP_496144	
WBGene00007331	C05C10.4.1	C05C10.4.1	174547	Q09451		pho-11	NP_496143	
WBGene00007331	C05C10.4.2	C05C10.4.2	174547	Q09451		pho-11	NP_496143	
WBGene00007332	C05C10.5a.1	C05C10.5a.1	174551	Q09230		C05C10.5	NP_001040729	
WBGene00007332	C05C10.5b.1	C05C10.5b.1	174551		Q7JMK4	C05C10.5	NP_001040729	
WBGene00007332	C05C10.5c.1	C05C10.5c.1	174551		Q2XN09	C05C10.5	NP_001040729	
WBGene00007333	C05C10.6a.1	C05C10.6a.1	3565222	G5EES6		ufd-3	NP_001254232	
WBGene00007333	C05C10.6b.1	C05C10.6b.1	3565222	G5EES6		ufd-3	NP_001254232	
WBGene00007333	C05C10.6c.1	C05C10.6c.1	3565222		I2HAD6	ufd-3	NP_001254232	
WBGene00007334	C05C10.7.1	C05C10.7.1	259458		Q8I4N1	C05C10.7	NP_872055	
WBGene00007335	C05C12.1.1	C05C12.1.1	178032		Q17651	C05C12.1	NP_502112	
WBGene00007336	C05C12.4.1	C05C12.4.1	182252		Q17649	C05C12.4	NP_502110	
WBGene00007337	C05C12.5.1	C05C12.5.1	178033		Q17648	C05C12.5	NP_502113	
WBGene00007338	C05C12.6.1	C05C12.6.1	182253		G5EEY1	C05C12.6	NP_502109	
WBGene00007338	C05C12.6.2	C05C12.6.2	182253		G5EEY1	C05C12.6	NP_502109	
