Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	NCBI gene (formerly Entrezgene) ID
ENSRNOG00000011937	ENSRNOT00000016129	ENSRNOP00000016129	Sgtb	294708
ENSRNOG00000011937	ENSRNOT00000105998	ENSRNOP00000083035	Sgtb	294708
ENSRNOG00000042359	ENSRNOT00000014725	ENSRNOP00000014725	Pigk	295543
ENSRNOG00000042359	ENSRNOT00000113062	ENSRNOP00000092664	Pigk	295543
ENSRNOG00000042359	ENSRNOT00000102861	ENSRNOP00000076726	Pigk	295543
ENSRNOG00000042359	ENSRNOT00000110267	ENSRNOP00000088744	Pigk	295543
ENSRNOG00000001488	ENSRNOT00000093808	ENSRNOP00000085774	Psmb1	94198
ENSRNOG00000001488	ENSRNOT00000103788	ENSRNOP00000077882	Psmb1	94198
ENSRNOG00000001488	ENSRNOT00000002037	ENSRNOP00000002037	Psmb1	94198
ENSRNOG00000001488	ENSRNOT00000098880	ENSRNOP00000080225	Psmb1	94198
ENSRNOG00000070667	ENSRNOT00000106063	ENSRNOP00000092811	Vom1r86	494247
ENSRNOG00000070667	ENSRNOT00000107059	ENSRNOP00000093420	Vom1r86	494247
ENSRNOG00000047422	ENSRNOT00000074437	ENSRNOP00000064139	AABR07051244.1	
ENSRNOG00000020713	ENSRNOT00000117258	ENSRNOP00000084092	Osbpl5	361686
ENSRNOG00000020713	ENSRNOT00000028119	ENSRNOP00000028119	Osbpl5	361686
ENSRNOG00000020713	ENSRNOT00000100959	ENSRNOP00000082076	Osbpl5	361686
ENSRNOG00000020713	ENSRNOT00000079454	ENSRNOP00000069381	Osbpl5	361686
ENSRNOG00000070095	ENSRNOT00000120145			
ENSRNOG00000067308	ENSRNOT00000094203	ENSRNOP00000081787		
ENSRNOG00000067308	ENSRNOT00000100621	ENSRNOP00000087180		
ENSRNOG00000021264	ENSRNOT00000028887	ENSRNOP00000028887	Pcna	25737
ENSRNOG00000006027	ENSRNOT00000009222	ENSRNOP00000009222	Eif2ak4	114859
ENSRNOG00000006027	ENSRNOT00000103360	ENSRNOP00000076860	Eif2ak4	114859
ENSRNOG00000064385	ENSRNOT00000028315	ENSRNOP00000028315	Ftl1	29292
ENSRNOG00000064385	ENSRNOT00000115869	ENSRNOP00000086074	Ftl1	29292
ENSRNOG00000068117	ENSRNOT00000116183	ENSRNOP00000086967		
ENSRNOG00000013437	ENSRNOT00000017952	ENSRNOP00000017952	Them7	691083
ENSRNOG00000013437	ENSRNOT00000079743	ENSRNOP00000070854	Them7	691083
ENSRNOG00000067005	ENSRNOT00000080402	ENSRNOP00000074582		
ENSRNOG00000008902	ENSRNOT00000011823	ENSRNOP00000011823	Pon1	84024
ENSRNOG00000008902	ENSRNOT00000114824	ENSRNOP00000090277	Pon1	84024
ENSRNOG00000008902	ENSRNOT00000113709	ENSRNOP00000079524	Pon1	84024
ENSRNOG00000023969	ENSRNOT00000058626	ENSRNOP00000055422	Herc6	362376
ENSRNOG00000046983	ENSRNOT00000096359	ENSRNOP00000095806	Adat2	361453
ENSRNOG00000046983	ENSRNOT00000073460	ENSRNOP00000066415	Adat2	361453
ENSRNOG00000012611	ENSRNOT00000112685	ENSRNOP00000076938	Lpxn	293783
ENSRNOG00000012611	ENSRNOT00000017109	ENSRNOP00000017109	Lpxn	293783
ENSRNOG00000012611	ENSRNOT00000095033	ENSRNOP00000077943	Lpxn	293783
ENSRNOG00000052116	ENSRNOT00000117945	ENSRNOP00000093840	Atp11b	361929
ENSRNOG00000052116	ENSRNOT00000116170	ENSRNOP00000088435	Atp11b	361929
ENSRNOG00000052116	ENSRNOT00000108850	ENSRNOP00000081047	Atp11b	361929
ENSRNOG00000052116	ENSRNOT00000078321	ENSRNOP00000072724	Atp11b	361929
ENSRNOG00000052116	ENSRNOT00000094103	ENSRNOP00000095604	Atp11b	361929
ENSRNOG00000018773	ENSRNOT00000025398	ENSRNOP00000025398	Mtrf1l	361473
ENSRNOG00000009487	ENSRNOT00000098622	ENSRNOP00000083260	Gpr160	499588
ENSRNOG00000009487	ENSRNOT00000118496	ENSRNOP00000077948	Gpr160	499588
ENSRNOG00000009487	ENSRNOT00000105412	ENSRNOP00000085494	Gpr160	499588
ENSRNOG00000009487	ENSRNOT00000012560	ENSRNOP00000012560	Gpr160	499588
ENSRNOG00000009487	ENSRNOT00000097347	ENSRNOP00000094424	Gpr160	499588
ENSRNOG00000009487	ENSRNOT00000119583	ENSRNOP00000094006	Gpr160	499588
ENSRNOG00000051433	ENSRNOT00000011173	ENSRNOP00000011173	Pcgf1	312480
ENSRNOG00000051433	ENSRNOT00000089635	ENSRNOP00000070914	Pcgf1	312480
ENSRNOG00000051433	ENSRNOT00000102339	ENSRNOP00000093754	Pcgf1	312480
ENSRNOG00000020109	ENSRNOT00000071033	ENSRNOP00000067811	Dmrtc2	499100
ENSRNOG00000020109	ENSRNOT00000027242	ENSRNOP00000027242	Dmrtc2	499100
ENSRNOG00000021259	ENSRNOT00000113525	ENSRNOP00000085462	Prnp	24686
ENSRNOG00000021259	ENSRNOT00000106614	ENSRNOP00000093957	Prnp	24686
ENSRNOG00000021259	ENSRNOT00000117610	ENSRNOP00000096232	Prnp	24686
ENSRNOG00000021259	ENSRNOT00000104185	ENSRNOP00000093351	Prnp	24686
ENSRNOG00000027376	ENSRNOT00000095512	ENSRNOP00000085036	Il17rc	297520
ENSRNOG00000027376	ENSRNOT00000037788	ENSRNOP00000037747	Il17rc	297520
ENSRNOG00000012478	ENSRNOT00000016843	ENSRNOP00000016843	Shox2	25546
ENSRNOG00000031529	ENSRNOT00000041580	ENSRNOP00000048784	Cyp2b12	29295
ENSRNOG00000017508	ENSRNOT00000023744	ENSRNOP00000023744	Kmt5c	308345
ENSRNOG00000033761	ENSRNOT00000042910	ENSRNOP00000041023	Lcn1	94106
ENSRNOG00000010853	ENSRNOT00000082487	ENSRNOP00000073551	Chrna7	25302
ENSRNOG00000010853	ENSRNOT00000100474	ENSRNOP00000082768	Chrna7	25302
ENSRNOG00000010853	ENSRNOT00000051883	ENSRNOP00000045255	Chrna7	25302
ENSRNOG00000065354	ENSRNOT00000115026			
ENSRNOG00000018488	ENSRNOT00000109324	ENSRNOP00000092907	Cd40	171369
ENSRNOG00000018488	ENSRNOT00000114607	ENSRNOP00000076770	Cd40	171369
ENSRNOG00000018488	ENSRNOT00000119493	ENSRNOP00000087215	Cd40	171369
ENSRNOG00000018488	ENSRNOT00000101713	ENSRNOP00000086811	Cd40	171369
ENSRNOG00000018488	ENSRNOT00000055148	ENSRNOP00000052022	Cd40	171369
ENSRNOG00000053270	ENSRNOT00000117848	ENSRNOP00000089567	AABR07053741.1	366192
ENSRNOG00000053270	ENSRNOT00000085922	ENSRNOP00000094060	AABR07053741.1	366192
ENSRNOG00000053270	ENSRNOT00000117402	ENSRNOP00000082646	AABR07053741.1	366192
ENSRNOG00000019555	ENSRNOT00000105534	ENSRNOP00000095990	Arap1	361617
ENSRNOG00000019555	ENSRNOT00000030037	ENSRNOP00000036834	Arap1	361617
ENSRNOG00000020876	ENSRNOT00000028328	ENSRNOP00000028328	Bax	24887
ENSRNOG00000038471	ENSRNOT00000009001	ENSRNOP00000042941		
ENSRNOG00000012092	ENSRNOT00000016102	ENSRNOP00000016102	Gje1	681263
ENSRNOG00000037814	ENSRNOT00000057433	ENSRNOP00000054242	Cxcl17	308436
ENSRNOG00000021410	ENSRNOT00000089396	ENSRNOP00000072152	Negr1	59318
ENSRNOG00000021410	ENSRNOT00000101457	ENSRNOP00000094089	Negr1	59318
ENSRNOG00000021410	ENSRNOT00000029312	ENSRNOP00000035271	Negr1	59318
ENSRNOG00000021410	ENSRNOT00000116115	ENSRNOP00000094558	Negr1	59318
ENSRNOG00000033162	ENSRNOT00000086321	ENSRNOP00000073705	Chia	113901
ENSRNOG00000033162	ENSRNOT00000041562	ENSRNOP00000044947	Chia	113901
ENSRNOG00000033162	ENSRNOT00000100196	ENSRNOP00000077248	Chia	113901
ENSRNOG00000055972	ENSRNOT00000082011		AC128394.1	
ENSRNOG00000066853	ENSRNOT00000094450	ENSRNOP00000095421	Vom1r85	494250
ENSRNOG00000034184	ENSRNOT00000039438	ENSRNOP00000032553	Zfp583	499068
ENSRNOG00000020233	ENSRNOT00000027435	ENSRNOP00000027435	Rabac1	83583
ENSRNOG00000006197	ENSRNOT00000117112	ENSRNOP00000088242	Calu	64366
ENSRNOG00000006197	ENSRNOT00000008356	ENSRNOP00000008356	Calu	64366
ENSRNOG00000006197	ENSRNOT00000008972	ENSRNOP00000008972	Calu	64366
ENSRNOG00000006197	ENSRNOT00000090808	ENSRNOP00000073213	Calu	64366
ENSRNOG00000033020	ENSRNOT00000041399	ENSRNOP00000043245	Lcn1	65039
ENSRNOG00000018808	ENSRNOT00000025477	ENSRNOP00000025477	Vip	117064
ENSRNOG00000018808	ENSRNOT00000093104	ENSRNOP00000075997	Vip	117064
ENSRNOG00000018808	ENSRNOT00000092879	ENSRNOP00000076039	Vip	117064
ENSRNOG00000020883	ENSRNOT00000028334	ENSRNOP00000028334	Dhdh	691002
ENSRNOG00000070982	ENSRNOT00000028881	ENSRNOP00000028881		
ENSRNOG00000070982	ENSRNOT00000098238	ENSRNOP00000089546		
ENSRNOG00000070982	ENSRNOT00000094429	ENSRNOP00000081843		
ENSRNOG00000062765	ENSRNOT00000107375	ENSRNOP00000086759	Vom1r68	494255
ENSRNOG00000042535	ENSRNOT00000057619	ENSRNOP00000054427	AABR07010907.1	499607
ENSRNOG00000013261	ENSRNOT00000018128	ENSRNOP00000018128	Vax2	64572
ENSRNOG00000022710	ENSRNOT00000116413	ENSRNOP00000081249	Prrg4	499847
ENSRNOG00000022710	ENSRNOT00000038464	ENSRNOP00000032611	Prrg4	499847
ENSRNOG00000013411	ENSRNOT00000082694	ENSRNOP00000074340	Nup155	117021
ENSRNOG00000056362	ENSRNOT00000090006	ENSRNOP00000073642	Ttll13	308762
ENSRNOG00000001489	ENSRNOT00000118785	ENSRNOP00000077324	Tbp	117526
ENSRNOG00000001489	ENSRNOT00000105252	ENSRNOP00000088616	Tbp	117526
ENSRNOG00000001489	ENSRNOT00000114159	ENSRNOP00000080115	Tbp	117526
ENSRNOG00000001489	ENSRNOT00000002038	ENSRNOP00000002038	Tbp	117526
ENSRNOG00000001489	ENSRNOT00000106038	ENSRNOP00000091348	Tbp	117526
ENSRNOG00000009414	ENSRNOT00000116278	ENSRNOP00000081465	Creld1	312638
ENSRNOG00000009414	ENSRNOT00000013052	ENSRNOP00000013052	Creld1	312638
ENSRNOG00000066882	ENSRNOT00000095084	ENSRNOP00000078285		
ENSRNOG00000021241	ENSRNOT00000104014	ENSRNOP00000095734	Gfra4	66023
ENSRNOG00000021241	ENSRNOT00000047947	ENSRNOP00000042875	Gfra4	66023
ENSRNOG00000048417	ENSRNOT00000071907	ENSRNOP00000067672	Obp2b	286933
ENSRNOG00000024414	ENSRNOT00000101371	ENSRNOP00000086773	Ate1	293526
ENSRNOG00000024414	ENSRNOT00000079342	ENSRNOP00000070130	Ate1	293526
ENSRNOG00000024414	ENSRNOT00000112918	ENSRNOP00000096095	Ate1	293526
ENSRNOG00000024414	ENSRNOT00000067315	ENSRNOP00000059441	Ate1	293526
ENSRNOG00000024414	ENSRNOT00000106036	ENSRNOP00000080291	Ate1	293526
ENSRNOG00000015593	ENSRNOT00000054874	ENSRNOP00000051758	Sigirr	309106
ENSRNOG00000046971	ENSRNOT00000075601	ENSRNOP00000063973	Ccer2	100909701
ENSRNOG00000046971	ENSRNOT00000098485	ENSRNOP00000076829	Ccer2	100909701
ENSRNOG00000033906	ENSRNOT00000063956	ENSRNOP00000061115	Zfp667	308326
ENSRNOG00000033906	ENSRNOT00000096291	ENSRNOP00000097823	Zfp667	308326
ENSRNOG00000007427	ENSRNOT00000009946	ENSRNOP00000009946	Entpd6	85260
ENSRNOG00000020058	ENSRNOT00000027263	ENSRNOP00000027263	Celsr2	83465
ENSRNOG00000027784	ENSRNOT00000105524	ENSRNOP00000080766	Tsku	308843
ENSRNOG00000027784	ENSRNOT00000111957	ENSRNOP00000086216	Tsku	308843
ENSRNOG00000027784	ENSRNOT00000099039	ENSRNOP00000090380	Tsku	308843
ENSRNOG00000027784	ENSRNOT00000114498	ENSRNOP00000078677	Tsku	308843
ENSRNOG00000027784	ENSRNOT00000034843	ENSRNOP00000029957	Tsku	308843
ENSRNOG00000027784	ENSRNOT00000114784	ENSRNOP00000093869	Tsku	308843
ENSRNOG00000021048	ENSRNOT00000067679	ENSRNOP00000061430	AC095693.1	691056
ENSRNOG00000021048	ENSRNOT00000118878	ENSRNOP00000081226	AC095693.1	691056
ENSRNOG00000069908	ENSRNOT00000097434	ENSRNOP00000080107		
ENSRNOG00000013553	ENSRNOT00000018107	ENSRNOP00000018107	Ngrn	499191
ENSRNOG00000018690	ENSRNOT00000105942	ENSRNOP00000081513	Rgs17	308118
ENSRNOG00000018690	ENSRNOT00000025355	ENSRNOP00000025355	Rgs17	308118
ENSRNOG00000053086	ENSRNOT00000086590	ENSRNOP00000069020	Selenop	29360
ENSRNOG00000028801	ENSRNOT00000119706	ENSRNOP00000084970	Gsap	311984
ENSRNOG00000028801	ENSRNOT00000083964	ENSRNOP00000070072	Gsap	311984
ENSRNOG00000028801	ENSRNOT00000039953	ENSRNOP00000039097	Gsap	311984
ENSRNOG00000064907	ENSRNOT00000097227	ENSRNOP00000093303		108348105
ENSRNOG00000011540	ENSRNOT00000096797	ENSRNOP00000088864	Vta1	292640
ENSRNOG00000011540	ENSRNOT00000098320	ENSRNOP00000084084	Vta1	292640
ENSRNOG00000011540	ENSRNOT00000064836	ENSRNOP00000061074	Vta1	292640
ENSRNOG00000011540	ENSRNOT00000075850	ENSRNOP00000068514	Vta1	292640
ENSRNOG00000020927	ENSRNOT00000064245	ENSRNOP00000062682	Tulp2	361576
ENSRNOG00000020927	ENSRNOT00000118962	ENSRNOP00000082997	Tulp2	361576
ENSRNOG00000020927	ENSRNOT00000085005	ENSRNOP00000072107	Tulp2	361576
ENSRNOG00000020063	ENSRNOT00000098249	ENSRNOP00000086277	Nfkbib	81525
ENSRNOG00000020063	ENSRNOT00000027212	ENSRNOP00000027212	Nfkbib	81525
ENSRNOG00000069268	ENSRNOT00000106382	ENSRNOP00000078315		
ENSRNOG00000023528	ENSRNOT00000032123	ENSRNOP00000037070	Plaat5	293711
ENSRNOG00000064702	ENSRNOT00000119547	ENSRNOP00000077021	Eddm13	103691035
ENSRNOG00000031536	ENSRNOT00000068210	ENSRNOP00000060788	Syndig1	362235
ENSRNOG00000009863	ENSRNOT00000013154	ENSRNOP00000013154	Prrt3	502873
ENSRNOG00000009863	ENSRNOT00000056493	ENSRNOP00000053331	Prrt3	502873
ENSRNOG00000068406	ENSRNOT00000095220	ENSRNOP00000094082		
ENSRNOG00000012172	ENSRNOT00000114733	ENSRNOP00000077751	Spi1	366126
ENSRNOG00000012172	ENSRNOT00000016306	ENSRNOP00000016306	Spi1	366126
ENSRNOG00000024986	ENSRNOT00000030320	ENSRNOP00000035433	Mmrn1	500152
ENSRNOG00000062998	ENSRNOT00000096561	ENSRNOP00000085211	Lcn15l1	108350339
ENSRNOG00000060626	ENSRNOT00000078639	ENSRNOP00000073092	Polk	171525
ENSRNOG00000060626	ENSRNOT00000091418	ENSRNOP00000070520	Polk	171525
ENSRNOG00000060626	ENSRNOT00000094510	ENSRNOP00000092732	Polk	171525
ENSRNOG00000060626	ENSRNOT00000105350	ENSRNOP00000088338	Polk	171525
ENSRNOG00000013911	ENSRNOT00000100970	ENSRNOP00000078861	Nagk	297393
ENSRNOG00000013911	ENSRNOT00000118649	ENSRNOP00000093402	Nagk	297393
ENSRNOG00000013911	ENSRNOT00000108444	ENSRNOP00000084218	Nagk	297393
ENSRNOG00000013911	ENSRNOT00000042875	ENSRNOP00000039247	Nagk	297393
ENSRNOG00000013719	ENSRNOT00000018367	ENSRNOP00000018367	Dph5	295394
ENSRNOG00000013719	ENSRNOT00000117644	ENSRNOP00000078667	Dph5	295394
ENSRNOG00000010280	ENSRNOT00000044087	ENSRNOP00000050643	Pde8b	309962
ENSRNOG00000010280	ENSRNOT00000115022	ENSRNOP00000089849	Pde8b	309962
ENSRNOG00000010280	ENSRNOT00000112845	ENSRNOP00000082132	Pde8b	309962
ENSRNOG00000010280	ENSRNOT00000103381	ENSRNOP00000093552	Pde8b	309962
ENSRNOG00000010280	ENSRNOT00000094022	ENSRNOP00000097636	Pde8b	309962
ENSRNOG00000010280	ENSRNOT00000116408	ENSRNOP00000093463	Pde8b	309962
ENSRNOG00000010280	ENSRNOT00000098984	ENSRNOP00000083813	Pde8b	309962
ENSRNOG00000010280	ENSRNOT00000116670	ENSRNOP00000081508	Pde8b	309962
ENSRNOG00000017678	ENSRNOT00000023779	ENSRNOP00000085825	AABR07001064.1	
ENSRNOG00000011476	ENSRNOT00000109218	ENSRNOP00000087263	Nars2	293128
ENSRNOG00000011476	ENSRNOT00000078300	ENSRNOP00000074162	Nars2	293128
ENSRNOG00000011476	ENSRNOT00000015784	ENSRNOP00000015784	Nars2	293128
ENSRNOG00000011476	ENSRNOT00000104129	ENSRNOP00000085526	Nars2	293128
ENSRNOG00000063021	ENSRNOT00000097033	ENSRNOP00000078217	Atp6v1fnb	103692087
ENSRNOG00000069271	ENSRNOT00000114553	ENSRNOP00000082190	Ttn	84015
ENSRNOG00000069271	ENSRNOT00000101577	ENSRNOP00000081880	Ttn	84015
ENSRNOG00000069271	ENSRNOT00000108121	ENSRNOP00000086880	Ttn	84015
ENSRNOG00000069271	ENSRNOT00000107188	ENSRNOP00000084099	Ttn	84015
ENSRNOG00000069271	ENSRNOT00000030978	ENSRNOP00000033967	Ttn	84015
ENSRNOG00000052220	ENSRNOT00000078883	ENSRNOP00000072509	Ccdc83	680270
ENSRNOG00000049014	ENSRNOT00000071400	ENSRNOP00000066733	Zscan5b	292566
ENSRNOG00000009057	ENSRNOT00000012240	ENSRNOP00000012240	Sec62	294912
ENSRNOG00000009057	ENSRNOT00000098853	ENSRNOP00000088973	Sec62	294912
ENSRNOG00000007102	ENSRNOT00000009627	ENSRNOP00000009627	Acss1	296259
ENSRNOG00000046699	ENSRNOT00000078398	ENSRNOP00000070977	Slpi	84386
ENSRNOG00000046699	ENSRNOT00000076191	ENSRNOP00000068012	Slpi	84386
ENSRNOG00000024460	ENSRNOT00000110192	ENSRNOP00000090461	Tars3	308701
ENSRNOG00000024460	ENSRNOT00000108243	ENSRNOP00000087680	Tars3	308701
ENSRNOG00000024460	ENSRNOT00000051000	ENSRNOP00000041293	Tars3	308701
ENSRNOG00000016477	ENSRNOT00000118127	ENSRNOP00000091391	Vangl1	690366
ENSRNOG00000016477	ENSRNOT00000022182	ENSRNOP00000022182	Vangl1	690366
ENSRNOG00000016477	ENSRNOT00000113312	ENSRNOP00000080993	Vangl1	690366
ENSRNOG00000027900	ENSRNOT00000034538	ENSRNOP00000034274	Glt6d1	296577
ENSRNOG00000020982	ENSRNOT00000117176	ENSRNOP00000079924	Fau	29752
ENSRNOG00000020982	ENSRNOT00000028481	ENSRNOP00000028481	Fau	29752
ENSRNOG00000007990	ENSRNOT00000010556	ENSRNOP00000010556	Adipor2	312670
ENSRNOG00000001490	ENSRNOT00000115879	ENSRNOP00000087671	Pdcd2	58934
ENSRNOG00000001490	ENSRNOT00000002040	ENSRNOP00000002040	Pdcd2	58934
ENSRNOG00000011292	ENSRNOT00000016423	ENSRNOP00000016423	Col1a2	84352
ENSRNOG00000011292	ENSRNOT00000087619	ENSRNOP00000073398	Col1a2	84352
ENSRNOG00000065235	ENSRNOT00000099937	ENSRNOP00000090494		
ENSRNOG00000019614	ENSRNOT00000026556	ENSRNOP00000026556	Ptpn22	295338
ENSRNOG00000019614	ENSRNOT00000120162	ENSRNOP00000087016	Ptpn22	295338
ENSRNOG00000022129	ENSRNOT00000034854	ENSRNOP00000038710	Galp	64568
ENSRNOG00000008656	ENSRNOT00000039247	ENSRNOP00000030609	Snca	29219
ENSRNOG00000008656	ENSRNOT00000110163	ENSRNOP00000092621	Snca	29219
ENSRNOG00000008656	ENSRNOT00000110072	ENSRNOP00000081453	Snca	29219
ENSRNOG00000008656	ENSRNOT00000114554	ENSRNOP00000078273	Snca	29219
ENSRNOG00000011480	ENSRNOT00000055989	ENSRNOP00000052843	Tubgcp5	308663
ENSRNOG00000011480	ENSRNOT00000111705	ENSRNOP00000084816	Tubgcp5	308663
ENSRNOG00000020578	ENSRNOT00000051892	ENSRNOP00000046654	Ceacam1	81613
ENSRNOG00000020578	ENSRNOT00000090629	ENSRNOP00000074820	Ceacam1	81613
ENSRNOG00000020578	ENSRNOT00000029487	ENSRNOP00000031260	Ceacam1	81613
ENSRNOG00000020578	ENSRNOT00000027933	ENSRNOP00000027933	Ceacam1	81613
ENSRNOG00000020578	ENSRNOT00000111729	ENSRNOP00000089582	Ceacam1	81613
ENSRNOG00000020578	ENSRNOT00000103781	ENSRNOP00000085270	Ceacam1	81613
ENSRNOG00000020578	ENSRNOT00000027214	ENSRNOP00000027213	Ceacam1	81613
ENSRNOG00000013912	ENSRNOT00000112301	ENSRNOP00000089291	Slc30a7	310801
ENSRNOG00000013912	ENSRNOT00000019172	ENSRNOP00000019172	Slc30a7	310801
ENSRNOG00000042220	ENSRNOT00000061469	ENSRNOP00000058189	Vsx1	689704
ENSRNOG00000012872	ENSRNOT00000017405	ENSRNOP00000017405	Carnmt1	293871
ENSRNOG00000010087	ENSRNOT00000013733	ENSRNOP00000013733	Zfp143	361627
ENSRNOG00000010087	ENSRNOT00000119146	ENSRNOP00000077653	Zfp143	361627
ENSRNOG00000021493	ENSRNOT00000066370	ENSRNOP00000060531	Prdm9	365155
ENSRNOG00000020889	ENSRNOT00000079633	ENSRNOP00000075192	Nucb1	84595
ENSRNOG00000020889	ENSRNOT00000028390	ENSRNOP00000028390	Nucb1	84595
ENSRNOG00000064590	ENSRNOT00000102850	ENSRNOP00000091480	Olr227	293370
ENSRNOG00000020695	ENSRNOT00000090838	ENSRNOP00000072360	Tead2	308582
ENSRNOG00000020695	ENSRNOT00000028086	ENSRNOP00000028086	Tead2	308582
ENSRNOG00000047575	ENSRNOT00000075327	ENSRNOP00000066304	Dhx34	684903
ENSRNOG00000061450	ENSRNOT00000087785	ENSRNOP00000070858	Homer2	29547
ENSRNOG00000061450	ENSRNOT00000094383	ENSRNOP00000088957	Homer2	29547
ENSRNOG00000020102	ENSRNOT00000084839	ENSRNOP00000069934	Sirt2	361532
ENSRNOG00000020102	ENSRNOT00000095928	ENSRNOP00000080491	Sirt2	361532
ENSRNOG00000020102	ENSRNOT00000064153	ENSRNOP00000059450	Sirt2	361532
ENSRNOG00000020102	ENSRNOT00000105704	ENSRNOP00000086968	Sirt2	361532
ENSRNOG00000030857	ENSRNOT00000044345	ENSRNOP00000044719	Cyss	296234
ENSRNOG00000027821	ENSRNOT00000107186	ENSRNOP00000092390	Lcn9	296578
ENSRNOG00000027821	ENSRNOT00000109099	ENSRNOP00000086331	Lcn9	296578
ENSRNOG00000027821	ENSRNOT00000044284	ENSRNOP00000047057	Lcn9	296578
ENSRNOG00000068112	ENSRNOT00000098529			
ENSRNOG00000025371	ENSRNOT00000102538	ENSRNOP00000080595	Spry1	294981
ENSRNOG00000025371	ENSRNOT00000058495	ENSRNOP00000055291	Spry1	294981
ENSRNOG00000008157	ENSRNOT00000011292	ENSRNOP00000011292	Syn2	29179
ENSRNOG00000008157	ENSRNOT00000106627	ENSRNOP00000084691	Syn2	29179
ENSRNOG00000019508	ENSRNOT00000106687	ENSRNOP00000085515	Wars2	690654
ENSRNOG00000019508	ENSRNOT00000026458	ENSRNOP00000026458	Wars2	690654
ENSRNOG00000019508	ENSRNOT00000104876	ENSRNOP00000097628	Wars2	690654
ENSRNOG00000006921	ENSRNOT00000064824	ENSRNOP00000063017	Rbl1	680111
ENSRNOG00000006921	ENSRNOT00000100752	ENSRNOP00000093339	Rbl1	680111
ENSRNOG00000021255	ENSRNOT00000079264	ENSRNOP00000070554	Smox	308652
ENSRNOG00000021255	ENSRNOT00000109582	ENSRNOP00000086718	Smox	308652
ENSRNOG00000021255	ENSRNOT00000117336	ENSRNOP00000093779	Smox	308652
ENSRNOG00000021255	ENSRNOT00000096195	ENSRNOP00000077137	Smox	308652
ENSRNOG00000021255	ENSRNOT00000028876	ENSRNOP00000028876	Smox	308652
ENSRNOG00000021255	ENSRNOT00000104527	ENSRNOP00000090716	Smox	308652
ENSRNOG00000017429	ENSRNOT00000110518	ENSRNOP00000095642	Lat	81511
ENSRNOG00000017429	ENSRNOT00000023563	ENSRNOP00000023563	Lat	81511
ENSRNOG00000017429	ENSRNOT00000104082	ENSRNOP00000085888	Lat	81511
ENSRNOG00000063846	ENSRNOT00000103507	ENSRNOP00000084081	Vom1r87	494249
ENSRNOG00000063846	ENSRNOT00000099973	ENSRNOP00000088941	Vom1r87	494249
ENSRNOG00000010753	ENSRNOT00000046539	ENSRNOP00000039627	Aig1	292486
ENSRNOG00000010753	ENSRNOT00000096423	ENSRNOP00000081288	Aig1	292486
ENSRNOG00000010753	ENSRNOT00000100561	ENSRNOP00000081707	Aig1	292486
ENSRNOG00000010753	ENSRNOT00000111898	ENSRNOP00000083252	Aig1	292486
ENSRNOG00000010753	ENSRNOT00000114127	ENSRNOP00000091332	Aig1	292486
ENSRNOG00000010753	ENSRNOT00000118508	ENSRNOP00000077720	Aig1	292486
ENSRNOG00000010753	ENSRNOT00000105839	ENSRNOP00000083390	Aig1	292486
ENSRNOG00000012307	ENSRNOT00000016652	ENSRNOP00000016652	Mybpc3	295929
ENSRNOG00000012307	ENSRNOT00000104096	ENSRNOP00000081300	Mybpc3	295929
ENSRNOG00000020605	ENSRNOT00000027967	ENSRNOP00000027967	Pstk	361661
ENSRNOG00000062002	ENSRNOT00000108050	ENSRNOP00000096474	Kcna3	29731
ENSRNOG00000062002	ENSRNOT00000092240	ENSRNOP00000075761	Kcna3	29731
ENSRNOG00000066632	ENSRNOT00000113340	ENSRNOP00000084858		
ENSRNOG00000012576	ENSRNOT00000016916	ENSRNOP00000016916	Selenos	286900
ENSRNOG00000012576	ENSRNOT00000116909	ENSRNOP00000094148	Selenos	286900
ENSRNOG00000012576	ENSRNOT00000081746	ENSRNOP00000074863	Selenos	286900
ENSRNOG00000015517	ENSRNOT00000020787	ENSRNOP00000020787	Zfp444	292569
ENSRNOG00000017030	ENSRNOT00000084454	ENSRNOP00000069438	Arid1b	282546
ENSRNOG00000017030	ENSRNOT00000092976	ENSRNOP00000076073	Arid1b	282546
ENSRNOG00000017030	ENSRNOT00000022939	ENSRNOP00000022939	Arid1b	282546
ENSRNOG00000005006	ENSRNOT00000006874	ENSRNOP00000006874	Ndufaf1	296086
ENSRNOG00000070869	ENSRNOT00000113503	ENSRNOP00000078312	Olr229	293373
ENSRNOG00000070869	ENSRNOT00000110666	ENSRNOP00000092557	Olr229	293373
ENSRNOG00000019986	ENSRNOT00000060459	ENSRNOP00000057203	Pot1	500054
ENSRNOG00000019986	ENSRNOT00000079130	ENSRNOP00000070115	Pot1	500054
ENSRNOG00000019986	ENSRNOT00000080575	ENSRNOP00000070503	Pot1	500054
ENSRNOG00000067718	ENSRNOT00000113526	ENSRNOP00000092264	Olr289	405041
ENSRNOG00000061373	ENSRNOT00000081196	ENSRNOP00000074073	Loxl3	312478
ENSRNOG00000061373	ENSRNOT00000105834	ENSRNOP00000083226	Loxl3	312478
ENSRNOG00000025644	ENSRNOT00000017133	ENSRNOP00000017155	D030056L22Rik	499331
ENSRNOG00000063864	ENSRNOT00000113458	ENSRNOP00000083964	Zmat3	64394
ENSRNOG00000063864	ENSRNOT00000103680	ENSRNOP00000087283	Zmat3	64394
