Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
ENSRNOG00000027089	ENSRNOT00000110538	ENSRNOP00000080636	Ell2			
ENSRNOG00000015058	ENSRNOT00000094359	ENSRNOP00000089926	Gucy2e			
ENSRNOG00000018433	ENSRNOT00000024898	ENSRNOP00000024898	Hps6	Q7M733		NP_852097
ENSRNOG00000009226	ENSRNOT00000109858	ENSRNOP00000093305	Crygn	D3ZEG1		
ENSRNOG00000049829	ENSRNOT00000048523	ENSRNOP00000042512	AABR07060872.1		F1M5L5	
ENSRNOG00000005479	ENSRNOT00000109994	ENSRNOP00000094162	Slc1a2			NP_001030310
ENSRNOG00000005479	ENSRNOT00000109994	ENSRNOP00000094162	Slc1a2			NP_058911
ENSRNOG00000017063	ENSRNOT00000023022	ENSRNOP00000023022	Fcna		Q5M8B4	NP_112638
ENSRNOG00000021093	ENSRNOT00000102352	ENSRNOP00000079972	Syngr4			
ENSRNOG00000049829	ENSRNOT00000045492	ENSRNOP00000047849	AABR07060872.1		F1M2W3	
ENSRNOG00000009226	ENSRNOT00000012285	ENSRNOP00000012285	Crygn		A0A5H1ZRU7	NP_001100043
ENSRNOG00000021817	ENSRNOT00000112620	ENSRNOP00000097081	Irak2			
ENSRNOG00000030404	ENSRNOT00000095649	ENSRNOP00000081144	Arrb1			
ENSRNOG00000049829	ENSRNOT00000101085	ENSRNOP00000091095	AABR07060872.1			
ENSRNOG00000027089	ENSRNOT00000032974	ENSRNOP00000035042	Ell2		F1LSH1	
ENSRNOG00000012165	ENSRNOT00000112978	ENSRNOP00000094916	Itprid1			NP_001178902
ENSRNOG00000011439	ENSRNOT00000096363	ENSRNOP00000082434	Grk5			
ENSRNOG00000031840	ENSRNOT00000049635	ENSRNOP00000040184	Andpro		A0A0G2JSU6	NP_036850
ENSRNOG00000017063	ENSRNOT00000106409	ENSRNOP00000091955	Fcna			
ENSRNOG00000020363	ENSRNOT00000117952	ENSRNOP00000094991	Med25			NP_001163897
ENSRNOG00000020925	ENSRNOT00000028405	ENSRNOP00000028405	Ccdc86	Q5XIB5		NP_001006975
ENSRNOG00000070343	ENSRNOT00000043801	ENSRNOP00000067244	Olr654		D4A5X3	NP_001000636
ENSRNOG00000047816	ENSRNOT00000073983	ENSRNOP00000065189	Ccs		A0A0G2JSZ9	NP_445877
ENSRNOG00000030404	ENSRNOT00000043554	ENSRNOP00000046069	Arrb1	P29066		NP_037042
ENSRNOG00000066499	ENSRNOT00000107826	ENSRNOP00000080483	C1H10orf95			
ENSRNOG00000004912	ENSRNOT00000006961	ENSRNOP00000006961	Itgav		F1LZX9	
ENSRNOG00000025163	ENSRNOT00000034624	ENSRNOP00000031107	Olr129		D3ZFT4	NP_001001027
ENSRNOG00000058564	ENSRNOT00000090486	ENSRNOP00000069369	AABR07001592.2		A0A0G2JV68	
ENSRNOG00000027089	ENSRNOT00000108554	ENSRNOP00000087256	Ell2			
ENSRNOG00000026319	ENSRNOT00000090751	ENSRNOP00000073290	Akap9		A0A0G2K548	
ENSRNOG00000012021	ENSRNOT00000066808	ENSRNOP00000060192	Ctnnbl1	Q4V8K2		NP_001020041
ENSRNOG00000014327	ENSRNOT00000019311	ENSRNOP00000019310	Csrp3		G3V7U0	NP_476485
ENSRNOG00000049829	ENSRNOT00000031991	ENSRNOP00000029319	AABR07060872.1		F1LTN6	
ENSRNOG00000014004	ENSRNOT00000097027	ENSRNOP00000077233	Ncoa7			
ENSRNOG00000046339	ENSRNOT00000012225	ENSRNOP00000012225	AABR07002473.1		F1LVC2	NP_001092937
ENSRNOG00000070917	ENSRNOT00000110441	ENSRNOP00000092602				
ENSRNOG00000018310	ENSRNOT00000118313	ENSRNOP00000095223	Eno4			NP_001127977
ENSRNOG00000027089	ENSRNOT00000119227	ENSRNOP00000088047	Ell2			
ENSRNOG00000021817	ENSRNOT00000096002	ENSRNOP00000082209	Irak2			
ENSRNOG00000012165	ENSRNOT00000081561	ENSRNOP00000069569	Itprid1		A0A0G2JVP6	
ENSRNOG00000070917	ENSRNOT00000099419	ENSRNOP00000077421				
ENSRNOG00000049829	ENSRNOT00000042165	ENSRNOP00000049411	AABR07060872.1		F1M229	
ENSRNOG00000055259	ENSRNOT00000083493	ENSRNOP00000075680	Phldb3		A0A0G2KB72	NP_001178551
ENSRNOG00000047816	ENSRNOT00000091787	ENSRNOP00000074464	Ccs		E9PSS2	
ENSRNOG00000014327	ENSRNOT00000092211	ENSRNOP00000071918	Csrp3		A0A0G2K1N8	
ENSRNOG00000020363	ENSRNOT00000027675	ENSRNOP00000027675	Med25		D3ZJW8	
ENSRNOG00000043313	ENSRNOT00000066512	ENSRNOP00000059955			F1M0W8	
ENSRNOG00000014004	ENSRNOT00000098212	ENSRNOP00000084173	Ncoa7			
ENSRNOG00000010896	ENSRNOT00000014489	ENSRNOP00000014489	Tprn	Q5XHX2		NP_001019480
ENSRNOG00000012021	ENSRNOT00000099751	ENSRNOP00000092969	Ctnnbl1			
ENSRNOG00000068849	ENSRNOT00000007996	ENSRNOP00000007996	Olr658		D4A5X3	NP_001000344
ENSRNOG00000017105	ENSRNOT00000086125	ENSRNOP00000072507	Dpyd		A0A0G2K355	NP_112289
ENSRNOG00000004912	ENSRNOT00000088549	ENSRNOP00000069681	Itgav		A0A0G2JVZ6	
ENSRNOG00000018310	ENSRNOT00000065289	ENSRNOP00000063070	Eno4		D3ZRT2	
ENSRNOG00000069104	ENSRNOT00000046616	ENSRNOP00000049307	Olr130		D3ZX33	NP_001001272
ENSRNOG00000012165	ENSRNOT00000045930	ENSRNOP00000046662	Itprid1		D3ZPH2	
ENSRNOG00000062620	ENSRNOT00000109349	ENSRNOP00000085200				
ENSRNOG00000049829	ENSRNOT00000074175	ENSRNOP00000066644	AABR07060872.1		A0A0H2UI36	
ENSRNOG00000014004	ENSRNOT00000018849	ENSRNOP00000018849	Ncoa7		F1LWN1	
ENSRNOG00000012021	ENSRNOT00000117662	ENSRNOP00000084879	Ctnnbl1			
ENSRNOG00000026319	ENSRNOT00000111753	ENSRNOP00000089245	Akap9			
ENSRNOG00000028982	ENSRNOT00000051589	ENSRNOP00000048130	Mrgprb3		F1LLV4	
ENSRNOG00000012140	ENSRNOT00000089587	ENSRNOP00000071041	Cep89		A0A0G2JZG8	
ENSRNOG00000014828	ENSRNOT00000019978	ENSRNOP00000019978	Avpi1		F1LRX4	NP_599200
ENSRNOG00000066816	ENSRNOT00000099709	ENSRNOP00000082411				
ENSRNOG00000020497	ENSRNOT00000027836	ENSRNOP00000027836	Plekha1		A1A5P7	NP_001073363
ENSRNOG00000025154	ENSRNOT00000030108	ENSRNOP00000051559	Snu13	P55770		
ENSRNOG00000060329	ENSRNOT00000108249	ENSRNOP00000078563	Emb			
ENSRNOG00000024630	ENSRNOT00000074412	ENSRNOP00000066148	Igsf23		M0R9H9	
ENSRNOG00000021157	ENSRNOT00000105420	ENSRNOP00000092901	Ctss			NP_059016
ENSRNOG00000017105	ENSRNOT00000055723	ENSRNOP00000052583	Dpyd		F1M891	
ENSRNOG00000069256	ENSRNOT00000046926	ENSRNOP00000048845	Olr664		D3Z7Z1	NP_001000347
ENSRNOG00000060329	ENSRNOT00000085576	ENSRNOP00000069959	Emb	O88775	A0A0G2JWP4	NP_446171
ENSRNOG00000071133	ENSRNOT00000042637	ENSRNOP00000050796	Olr131		D3ZEA7	NP_001001285
ENSRNOG00000026319	ENSRNOT00000114783	ENSRNOP00000084102	Akap9			
ENSRNOG00000014004	ENSRNOT00000097952	ENSRNOP00000076925	Ncoa7			
ENSRNOG00000062790	ENSRNOT00000048829	ENSRNOP00000042422			F1M3Y4	
ENSRNOG00000020497	ENSRNOT00000107296	ENSRNOP00000081390	Plekha1			
ENSRNOG00000014266	ENSRNOT00000019103	ENSRNOP00000019103			D4AEH4	
ENSRNOG00000005479	ENSRNOT00000099140	ENSRNOP00000097282	Slc1a2			NP_001289018
ENSRNOG00000014004	ENSRNOT00000119710	ENSRNOP00000083285	Ncoa7			
ENSRNOG00000060329	ENSRNOT00000079907	ENSRNOP00000069012	Emb		A0A0G2JU92	
ENSRNOG00000012140	ENSRNOT00000031236	ENSRNOP00000029909	Cep89		B1WBZ3	NP_001121071
ENSRNOG00000066060	ENSRNOT00000110984	ENSRNOP00000091153	Olr371			NP_001000258
ENSRNOG00000021157	ENSRNOT00000028732	ENSRNOP00000028732	Ctss		D3ZZR3	
ENSRNOG00000066060	ENSRNOT00000113957	ENSRNOP00000083718	Olr371			
ENSRNOG00000067461	ENSRNOT00000073153	ENSRNOP00000097853	Rps12l2			
ENSRNOG00000020497	ENSRNOT00000078244	ENSRNOP00000071765	Plekha1		A0A0G2K1A8	
ENSRNOG00000011093	ENSRNOT00000119530	ENSRNOP00000090440	Ssna1			
ENSRNOG00000063497	ENSRNOT00000102731	ENSRNOP00000085323	Vom1r74		Q5J3M5	
ENSRNOG00000016551	ENSRNOT00000113569	ENSRNOP00000080342	Bcl2l11			
ENSRNOG00000063497	ENSRNOT00000113635	ENSRNOP00000092829	Vom1r74		Q5J3M5	
ENSRNOG00000026319	ENSRNOT00000010118	ENSRNOP00000010118	Akap9		F1LPB4	NP_001032170
ENSRNOG00000067992	ENSRNOT00000103141	ENSRNOP00000085429	Vom2r1			
ENSRNOG00000070847	ENSRNOT00000119957	ENSRNOP00000087202	Olr795		A0A0G2JWN6	NP_001000601
ENSRNOG00000005479	ENSRNOT00000119447	ENSRNOP00000097017	Slc1a2			
ENSRNOG00000011093	ENSRNOT00000014993	ENSRNOP00000014993	Ssna1		B2RZ20	NP_001290546
ENSRNOG00000043392	ENSRNOT00000067478	ENSRNOP00000059897	Olr135		D4A084	NP_001001288
ENSRNOG00000015753	ENSRNOT00000021286	ENSRNOP00000021286	Epn1		A0A140TAC3	NP_476477
ENSRNOG00000012140	ENSRNOT00000103641	ENSRNOP00000090472	Cep89			
ENSRNOG00000063277	ENSRNOT00000098860	ENSRNOP00000083257				
ENSRNOG00000037156	ENSRNOT00000056081	ENSRNOP00000052932	Mrgprx1		E9PTZ2	
ENSRNOG00000037156	ENSRNOT00000056081	ENSRNOP00000052932	Mrgprx1		W8W3M7	
ENSRNOG00000067992	ENSRNOT00000072186	ENSRNOP00000083829	Vom2r1			NP_001092931
ENSRNOG00000066576	ENSRNOT00000080803	ENSRNOP00000073941	Olr678		A0A0G2K6U0	NP_001000353
ENSRNOG00000070838	ENSRNOT00000116375	ENSRNOP00000095178				
ENSRNOG00000021157	ENSRNOT00000102986	ENSRNOP00000088061	Ctss			
ENSRNOG00000005479	ENSRNOT00000098273	ENSRNOP00000091331	Slc1a2			
ENSRNOG00000015753	ENSRNOT00000119836	ENSRNOP00000092218	Epn1			
ENSRNOG00000031247	ENSRNOT00000098221	ENSRNOP00000087054	Lekr1			NP_001108501
ENSRNOG00000016551	ENSRNOT00000022596	ENSRNOP00000022596	Bcl2l11	O88498		
ENSRNOG00000015925	ENSRNOT00000021608	ENSRNOP00000021608	Zfp131		B1WC22	NP_001094168
ENSRNOG00000060159	ENSRNOT00000090294	ENSRNOP00000074711	AABR07013057.1		A0A0G2K8R8	
ENSRNOG00000068067	ENSRNOT00000116631	ENSRNOP00000090157				
ENSRNOG00000015925	ENSRNOT00000089303	ENSRNOP00000070103	Zfp131		A0A0G2JX21	
ENSRNOG00000031247	ENSRNOT00000051494	ENSRNOP00000040531	Lekr1		F1M8S9	
ENSRNOG00000028781	ENSRNOT00000042115	ENSRNOP00000051412	Abcc6	O88269		NP_112275
ENSRNOG00000005479	ENSRNOT00000119905	ENSRNOP00000093496	Slc1a2			
ENSRNOG00000016551	ENSRNOT00000051069	ENSRNOP00000039006	Bcl2l11	O88498		NP_741985
ENSRNOG00000006802	ENSRNOT00000114168	ENSRNOP00000082837	Lrrn1			
ENSRNOG00000016551	ENSRNOT00000108485	ENSRNOP00000076665	Bcl2l11			
ENSRNOG00000024990	ENSRNOT00000081338	ENSRNOP00000070654	Ppp1r1c		A0A0G2JYH2	
ENSRNOG00000031247	ENSRNOT00000118137	ENSRNOP00000078646	Lekr1			
ENSRNOG00000015925	ENSRNOT00000104695	ENSRNOP00000089583	Zfp131			
ENSRNOG00000006802	ENSRNOT00000008879	ENSRNOP00000008879	Lrrn1	Q32Q07		NP_001032440
ENSRNOG00000026319	ENSRNOT00000102882	ENSRNOP00000078270	Akap9			
ENSRNOG00000017351	ENSRNOT00000023293	ENSRNOP00000023293	Olr188		D4A2W3	NP_001001032
ENSRNOG00000015925	ENSRNOT00000107342	ENSRNOP00000086042	Zfp131			
ENSRNOG00000063169	ENSRNOT00000118768	ENSRNOP00000096471				
ENSRNOG00000024990	ENSRNOT00000034769	ENSRNOP00000035714	Ppp1r1c		D3ZSW2	NP_001102670
ENSRNOG00000068151	ENSRNOT00000110248	ENSRNOP00000090278	Vom1r75			
ENSRNOG00000070839	ENSRNOT00000100686	ENSRNOP00000084510				
ENSRNOG00000043478	ENSRNOT00000106187	ENSRNOP00000082794	AABR07006142.1			
ENSRNOG00000068151	ENSRNOT00000077211	ENSRNOP00000070373	Vom1r75		Q5J3M7	
ENSRNOG00000066788	ENSRNOT00000051799	ENSRNOP00000045472	Olr714		D4ADX2	NP_001000923
ENSRNOG00000070319	ENSRNOT00000119196	ENSRNOP00000089913				
ENSRNOG00000042536	ENSRNOT00000110594	ENSRNOP00000076534	Pde4d			NP_001106800
ENSRNOG00000024990	ENSRNOT00000104977	ENSRNOP00000077764	Ppp1r1c			
ENSRNOG00000031247	ENSRNOT00000094805	ENSRNOP00000091894	Lekr1			
ENSRNOG00000011306	ENSRNOT00000015109	ENSRNOP00000015109	Myod1		A0JPK9	NP_788268
ENSRNOG00000043478	ENSRNOT00000066559	ENSRNOP00000060522	AABR07006142.1		F1LY66	
ENSRNOG00000054561	ENSRNOT00000091588	ENSRNOP00000075245	Isg20		A0A0G2KA38	
ENSRNOG00000005479	ENSRNOT00000007604	ENSRNOP00000007604	Slc1a2		G3V6R0	
ENSRNOG00000031381	ENSRNOT00000048691	ENSRNOP00000047328	AC129049.1		D4A6W6	
ENSRNOG00000011107	ENSRNOT00000015185	ENSRNOP00000015185	Pcsk1	P28840		NP_058787
ENSRNOG00000011295	ENSRNOT00000015099	ENSRNOP00000015099	Anapc2		B2RYJ1	NP_001094002
ENSRNOG00000021176	ENSRNOT00000056262	ENSRNOP00000053101	Mtmr11		D3ZQH5	NP_001178025
ENSRNOG00000019491	ENSRNOT00000085555	ENSRNOP00000075607	Stard10		A0A0G2KB11	
ENSRNOG00000021153	ENSRNOT00000028725	ENSRNOP00000028725	Fkbp2		D3ZZR9	NP_001127901
ENSRNOG00000021153	ENSRNOT00000028725	ENSRNOP00000028725	Fkbp2		D3ZZR9	NP_001127900
ENSRNOG00000031247	ENSRNOT00000110326	ENSRNOP00000086081	Lekr1			
ENSRNOG00000019626	ENSRNOT00000026575	ENSRNOP00000026574	Slc27a5	Q9ES38		NP_077057
ENSRNOG00000042536	ENSRNOT00000112415	ENSRNOP00000090781	Pde4d			NP_001106799
ENSRNOG00000005479	ENSRNOT00000106964	ENSRNOP00000093236	Slc1a2			
ENSRNOG00000019491	ENSRNOT00000120308	ENSRNOP00000076529	Stard10			
ENSRNOG00000010930	ENSRNOT00000015562	ENSRNOP00000015563	Usp39		B2GV41	NP_001100067
ENSRNOG00000054561	ENSRNOT00000085570	ENSRNOP00000069045	Isg20		A0A0G2JUC4	NP_001008510
ENSRNOG00000054561	ENSRNOT00000085570	ENSRNOP00000069045	Isg20		Q5RJP5	NP_001008510
ENSRNOG00000068216	ENSRNOT00000052078	ENSRNOP00000050330	Olr137		D3ZCZ1	NP_001001283
ENSRNOG00000026319	ENSRNOT00000104260	ENSRNOP00000094800	Akap9			
ENSRNOG00000014448	ENSRNOT00000097013	ENSRNOP00000087129	Arntl			
ENSRNOG00000031247	ENSRNOT00000109693	ENSRNOP00000088793	Lekr1			
ENSRNOG00000021153	ENSRNOT00000111874	ENSRNOP00000088591	Fkbp2			
ENSRNOG00000023081	ENSRNOT00000031519	ENSRNOP00000032663	AABR07001348.1		F1M2V5	
ENSRNOG00000046632	ENSRNOT00000049950	ENSRNOP00000046545	Olr581		D3ZKQ1	NP_001000663
ENSRNOG00000054561	ENSRNOT00000106522	ENSRNOP00000093889	Isg20			
ENSRNOG00000019491	ENSRNOT00000026428	ENSRNOP00000026428	Stard10		Q5BJN1	NP_001013087
ENSRNOG00000031224	ENSRNOT00000044719	ENSRNOP00000051393	Olr378		D3ZYE4	NP_001001286
ENSRNOG00000042536	ENSRNOT00000113369	ENSRNOP00000093090	Pde4d			NP_001106803
ENSRNOG00000037137	ENSRNOT00000056024	ENSRNOP00000052878	Svip	P0C0A9		NP_001258013
ENSRNOG00000019491	ENSRNOT00000099427	ENSRNOP00000096803	Stard10			
ENSRNOG00000014448	ENSRNOT00000095012	ENSRNOP00000082167	Arntl			
ENSRNOG00000014380	ENSRNOT00000019278	ENSRNOP00000019278	AABR07003176.1		D4ACK9	
ENSRNOG00000012764	ENSRNOT00000084777	ENSRNOP00000072199	Agap3		A0A0G2K2D4	NP_001102086
ENSRNOG00000005920	ENSRNOT00000007780	ENSRNOP00000079196	AABR07054266.1			
ENSRNOG00000054561	ENSRNOT00000097136	ENSRNOP00000097119	Isg20			
ENSRNOG00000037137	ENSRNOT00000116315	ENSRNOP00000093352	Svip			
ENSRNOG00000042536	ENSRNOT00000112056	ENSRNOP00000086862	Pde4d			NP_058728
ENSRNOG00000065938	ENSRNOT00000050606	ENSRNOP00000065725	Olr139		M0R8C9	NP_001000161
ENSRNOG00000064913	ENSRNOT00000098325	ENSRNOP00000094813				
ENSRNOG00000012764	ENSRNOT00000097225	ENSRNOP00000077364	Agap3			
ENSRNOG00000014448	ENSRNOT00000046313	ENSRNOP00000042830	Arntl		D3ZT62	NP_077338
ENSRNOG00000020330	ENSRNOT00000105849	ENSRNOP00000077485	Wdr47			
ENSRNOG00000017150	ENSRNOT00000023161	ENSRNOP00000023161	Med10		D4A7K6	NP_001099567
ENSRNOG00000042536	ENSRNOT00000015138	ENSRNOP00000015138	Pde4d		A0A140TAB1	
ENSRNOG00000017874	ENSRNOT00000024344	ENSRNOP00000024344	Cd53	P24485		NP_036655
ENSRNOG00000015168	ENSRNOT00000020345	ENSRNOP00000020345			D3ZUE5	NP_001102383
ENSRNOG00000022308	ENSRNOT00000011092	ENSRNOP00000011092	AABR07006474.1		D4A328	
ENSRNOG00000011713	ENSRNOT00000015807	ENSRNOP00000015807	0610030E20Rik		D3Z8R8	
ENSRNOG00000064912	ENSRNOT00000043371	ENSRNOP00000039823	Olr582		D3Z8G1	NP_001000662
ENSRNOG00000006238	ENSRNOT00000008253	ENSRNOP00000008253	Traf2		B5DFH7	NP_001101285
ENSRNOG00000020330	ENSRNOT00000055862	ENSRNOP00000052715	Wdr47		G3V9M3	NP_001094172
ENSRNOG00000012764	ENSRNOT00000064386	ENSRNOP00000063846	Agap3		G3V9Z5	
ENSRNOG00000014836	ENSRNOT00000079515	ENSRNOP00000075270	Ralgapb		A0A0G2KA57	NP_001258139
ENSRNOG00000062805	ENSRNOT00000097873	ENSRNOP00000091003	Olr34			NP_001000689
ENSRNOG00000040166	ENSRNOT00000061812	ENSRNOP00000058526	Ankrd34b		D3ZKP1	NP_001102644
ENSRNOG00000069196	ENSRNOT00000040131	ENSRNOP00000039188	Olr140		D3ZLF3	NP_001000162
ENSRNOG00000011713	ENSRNOT00000099491	ENSRNOP00000095364	0610030E20Rik			
ENSRNOG00000000017	ENSRNOT00000000018	ENSRNOP00000000018	Steap1		D3ZEK7	NP_001100099
ENSRNOG00000062805	ENSRNOT00000042081	ENSRNOP00000047204	Olr34		D4A3H7	
ENSRNOG00000014448	ENSRNOT00000114442	ENSRNOP00000086597	Arntl			
ENSRNOG00000067040	ENSRNOT00000113382	ENSRNOP00000094334				
ENSRNOG00000067970	ENSRNOT00000049582	ENSRNOP00000040240			F1M7A1	
ENSRNOG00000024119	ENSRNOT00000034960	ENSRNOP00000038418	Ghsr	O08725		NP_114464
ENSRNOG00000042536	ENSRNOT00000066384	ENSRNOP00000063446	Pde4d	P14270		NP_001106805
ENSRNOG00000014836	ENSRNOT00000088748	ENSRNOP00000071487	Ralgapb		A0A0G2K0K8	
ENSRNOG00000032579	ENSRNOT00000083015	ENSRNOP00000070884	Zswim2		Q68FQ1	NP_001011960
ENSRNOG00000010205	ENSRNOT00000013620	ENSRNOP00000013620	Mturn	Q5XI20		NP_001007646
ENSRNOG00000011973	ENSRNOT00000095233	ENSRNOP00000097908	Il7		Q91Y32	NP_037242
ENSRNOG00000012764	ENSRNOT00000087120	ENSRNOP00000070947	Agap3		A0A0G2JZ83	
ENSRNOG00000021216	ENSRNOT00000028811	ENSRNOP00000028811	Pex11b		Q4KM24	NP_001020855
ENSRNOG00000019141	ENSRNOT00000025856	ENSRNOP00000025856	Ch25h	Q4QQV7		NP_001020586
ENSRNOG00000032579	ENSRNOT00000040303	ENSRNOP00000039875	Zswim2		Q68FQ1	
ENSRNOG00000015717	ENSRNOT00000098076	ENSRNOP00000080854	Ptpre			
ENSRNOG00000015914	ENSRNOT00000021391	ENSRNOP00000021392	U2af2		F2Z3T9	
ENSRNOG00000020517	ENSRNOT00000027849	ENSRNOP00000027849	Prrg2		D3Z8G5	
ENSRNOG00000021209	ENSRNOT00000028801	ENSRNOP00000028801	Polr3gl		B4F7D3	NP_001103041
ENSRNOG00000066513	ENSRNOT00000042996	ENSRNOP00000045653	Olr583		D4AAC2	NP_001000928
ENSRNOG00000011973	ENSRNOT00000016091	ENSRNOP00000016091	Il7		F7FJK6	
ENSRNOG00000021216	ENSRNOT00000099341	ENSRNOP00000080337	Pex11b			
ENSRNOG00000010205	ENSRNOT00000107913	ENSRNOP00000096014	Mturn			
ENSRNOG00000042536	ENSRNOT00000111781	ENSRNOP00000094176	Pde4d			
ENSRNOG00000015914	ENSRNOT00000104398	ENSRNOP00000088416	U2af2			
ENSRNOG00000016964	ENSRNOT00000022759	ENSRNOP00000022759	Olr143		D3ZLR2	NP_001000163
ENSRNOG00000021216	ENSRNOT00000100266	ENSRNOP00000077127	Pex11b			
ENSRNOG00000020517	ENSRNOT00000082560	ENSRNOP00000071298	Prrg2		A0A0G2K045	NP_001101952
ENSRNOG00000067753	ENSRNOT00000115435	ENSRNOP00000078737				
ENSRNOG00000015717	ENSRNOT00000102058	ENSRNOP00000097596	Ptpre			
ENSRNOG00000049297	ENSRNOT00000074296	ENSRNOP00000065982	Ccdc179		M0R922	NP_001182528
ENSRNOG00000005103	ENSRNOT00000006850	ENSRNOP00000006850	Cst13		D3ZNB1	NP_001102813
ENSRNOG00000069895	ENSRNOT00000094856	ENSRNOP00000093271				
ENSRNOG00000049297	ENSRNOT00000112584	ENSRNOP00000089673	Ccdc179			
ENSRNOG00000053539	ENSRNOT00000091049	ENSRNOP00000073014	AABR07005886.1		Q6QI40	
ENSRNOG00000019582	ENSRNOT00000026564	ENSRNOP00000026564	Mthfd1l		B2GUZ3	NP_001101932
ENSRNOG00000015717	ENSRNOT00000021359	ENSRNOP00000021359	Ptpre	B2GV87		
ENSRNOG00000067563	ENSRNOT00000111094	ENSRNOP00000095170				
ENSRNOG00000036711	ENSRNOT00000055013	ENSRNOP00000051894	Spn		R9PXZ7	
ENSRNOG00000042536	ENSRNOT00000101684	ENSRNOP00000083636	Pde4d			
ENSRNOG00000012051	ENSRNOT00000016157	ENSRNOP00000016157	Ncaph		D4A8M7	
ENSRNOG00000036588	ENSRNOT00000045446	ENSRNOP00000042277	AC121209.1		D4A870	
ENSRNOG00000005742	ENSRNOT00000007553	ENSRNOP00000007553	Olr584		D4A1G9	NP_001000661
ENSRNOG00000016979	ENSRNOT00000022773	ENSRNOP00000022773	Olr144		D3ZLN8	NP_001000164
ENSRNOG00000008337	ENSRNOT00000011078	ENSRNOP00000011078	Gjd2	O70610		NP_062154
ENSRNOG00000019660	ENSRNOT00000026599	ENSRNOP00000026599	Spib		A0A140TAD6	
ENSRNOG00000036711	ENSRNOT00000100623	ENSRNOP00000081397	Spn			NP_001258015
ENSRNOG00000013149	ENSRNOT00000017862	ENSRNOP00000017862	Vps33b	Q63616		NP_071622
ENSRNOG00000068982	ENSRNOT00000110530	ENSRNOP00000094351	Vom1r77		Q5J3L3	
ENSRNOG00000020315	ENSRNOT00000027530	ENSRNOP00000027530	Taf13		B2RYQ7	NP_001290545
ENSRNOG00000018225	ENSRNOT00000055310	ENSRNOP00000052180	Tp53inp2		G3V9L6	NP_001257876
ENSRNOG00000019660	ENSRNOT00000103664	ENSRNOP00000093406	Spib			NP_001019457
ENSRNOG00000068982	ENSRNOT00000102576	ENSRNOP00000090308	Vom1r77		Q5J3L3	
ENSRNOG00000012051	ENSRNOT00000094988	ENSRNOP00000083211	Ncaph			
ENSRNOG00000015717	ENSRNOT00000101296	ENSRNOP00000077563	Ptpre			NP_446219
ENSRNOG00000009153	ENSRNOT00000012136	ENSRNOP00000012136	Cidec	Q5XI33		NP_001231726
ENSRNOG00000009153	ENSRNOT00000012136	ENSRNOP00000012136	Cidec	Q5XI33		NP_001231727
ENSRNOG00000019660	ENSRNOT00000102341	ENSRNOP00000091947	Spib			
ENSRNOG00000018048	ENSRNOT00000119101	ENSRNOP00000084212	Dctn5			NP_001032867
ENSRNOG00000010224	ENSRNOT00000013851	ENSRNOP00000013851	Rab30		Q5BK72	NP_001015012
ENSRNOG00000015717	ENSRNOT00000110825	ENSRNOP00000078012	Ptpre			
ENSRNOG00000013149	ENSRNOT00000119979	ENSRNOP00000086558	Vps33b			
ENSRNOG00000042536	ENSRNOT00000067546	ENSRNOP00000062384	Pde4d	P14270		
ENSRNOG00000051496	ENSRNOT00000088966	ENSRNOP00000070859	AABR07007134.1		A0A0G2JZ02	
ENSRNOG00000009153	ENSRNOT00000091965	ENSRNOP00000073293	Cidec		A0A0G2K551	NP_001019504
ENSRNOG00000033741	ENSRNOT00000113092	ENSRNOP00000095983	Ankrd34a			
ENSRNOG00000048582	ENSRNOT00000072668	ENSRNOP00000064316	Olr145		M0R4M9	NP_001000545
ENSRNOG00000010224	ENSRNOT00000092066	ENSRNOP00000068836	Rab30		A0A0G2JTT4	
ENSRNOG00000018048	ENSRNOT00000098511	ENSRNOP00000096514	Dctn5			
ENSRNOG00000033741	ENSRNOT00000043535	ENSRNOP00000053081	Ankrd34a	Q5BJT1		NP_001020151
ENSRNOG00000005793	ENSRNOT00000007603	ENSRNOP00000007603	Olr588		F1M660	NP_001000329
ENSRNOG00000013383	ENSRNOT00000088357	ENSRNOP00000074242	Tmub1	Q53AQ4		
ENSRNOG00000009153	ENSRNOT00000118684	ENSRNOP00000090307	Cidec			
ENSRNOG00000065661	ENSRNOT00000115082	ENSRNOP00000097121	Vom1r78		Q5J3L8	
ENSRNOG00000010224	ENSRNOT00000114095	ENSRNOP00000095473	Rab30			
ENSRNOG00000018048	ENSRNOT00000024367	ENSRNOP00000024367	Dctn5		G3V8C0	
ENSRNOG00000009153	ENSRNOT00000103082	ENSRNOP00000087929	Cidec			
ENSRNOG00000017095	ENSRNOT00000023010	ENSRNOP00000097269				
ENSRNOG00000013383	ENSRNOT00000061992	ENSRNOP00000058703	Tmub1	Q53AQ4		NP_942076
ENSRNOG00000013383	ENSRNOT00000061992	ENSRNOP00000058703	Tmub1	Q53AQ4		NP_001073622
ENSRNOG00000061100	ENSRNOT00000079415	ENSRNOP00000073089	Tmem150a	Q9QZE9		NP_620807
ENSRNOG00000029043	ENSRNOT00000099040	ENSRNOP00000077226	Zfp84			
ENSRNOG00000018048	ENSRNOT00000113846	ENSRNOP00000086772	Dctn5			
