Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
WBGene00007621	C16C2.4b.1	C16C2.4b.1	C16C2.4		A0A2K5ATM8	NP_001348661
WBGene00007622	C16C10.1.1	C16C10.1.1	C16C10.1	Q09461		NP_497836
WBGene00007623	C16C10.2.1	C16C10.2.1	C16C10.2	Q09462		NP_497835
WBGene00007624	C16C10.3.1	C16C10.3.1	hrde-1	Q09249		NP_497834
WBGene00007625	C16C10.4.1	C16C10.4.1	C16C10.4	Q09250		NP_497833
WBGene00007625	C16C10.4.2	C16C10.4.2	C16C10.4	Q09250		NP_497833
WBGene00007626	C16C10.5.1	C16C10.5.1	rnf-121	Q09251		NP_497832
WBGene00007627	C16C10.6.1	C16C10.6.1	ccdc-55	Q09252		NP_497831
WBGene00007628	C16C10.8.1	C16C10.8.1	C16C10.8	Q09464		NP_497829
WBGene00007629	C16C10.9.1	C16C10.9.1	C16C10.9	Q09465		NP_497828
WBGene00007630	C16C10.11.1	C16C10.11.1	har-1	Q09254		NP_497826
WBGene00007631	C16C10.12a.1	C16C10.12a.1	wht-3	Q09466		NP_497825
WBGene00007631	C16C10.12b.1	C16C10.12b.1	wht-3		A0A131MAX2	NP_001309589
WBGene00007631	C16C10.12c.1	C16C10.12c.1	wht-3		A0A131MBH6	NP_001309590
WBGene00007631	C16C10.12d.1	C16C10.12d.1	wht-3		A0A131MCE2	NP_001309591
WBGene00007632	C16C10.13.1	C16C10.13.1	C16C10.13		Q7YX69	NP_001021176
WBGene00007633	C16D2.1a.1	C16D2.1a.1	C16D2.1		O62061	NP_495948
WBGene00007633	C16D2.1b.1	C16D2.1b.1	C16D2.1		A5PEX0	NP_001379475
WBGene00007633	C16D2.1c.1	C16D2.1c.1	C16D2.1		A5PEX1	NP_001122589
WBGene00007635	C16D6.2a.1	C16D6.2a.1	npr-4		O62062	NP_510101
WBGene00007635	C16D6.2b.1	C16D6.2b.1	npr-4		A0A0K3AYF5	NP_001300304
WBGene00007635	C16D6.2b.2	C16D6.2b.2	npr-4		A0A0K3AYF5	NP_001300304
WBGene00007635	C16D6.2c.1	C16D6.2c.1	npr-4		A0A078BS36	NP_001294803
WBGene00007635	C16D6.2c.2	C16D6.2c.2	npr-4		A0A078BS36	NP_001294803
WBGene00007635	C16D6.2d.1	C16D6.2d.1	npr-4		A0A078BTK0	NP_001294802
WBGene00007637	C17D12.1a.1	C17D12.1a.1	dhhc-7		Q9U3P7	NP_492960
WBGene00007637	C17D12.1b.1	C17D12.1b.1	dhhc-7		Q8I4M8	NP_492961
WBGene00007638	C17D12.3.1	C17D12.3.1	C17D12.3		G5EFH6	NP_492962
WBGene00007639	C17D12.5.1	C17D12.5.1	C17D12.5		O62069	NP_492956
WBGene00007640	C17D12.7.1	C17D12.7.1	pcmd-1		O62071	NP_492959
WBGene00007641	C17E4.1a.1	C17E4.1a.1	C17E4.1		Q93232	NP_492500
WBGene00007641	C17E4.1b.1	C17E4.1b.1	C17E4.1		B3GWD2	NP_001129752
WBGene00007642	C17E4.2.1	C17E4.2.1	C17E4.2		Q93228	NP_492501
WBGene00007643	C17E4.3.1	C17E4.3.1	marc-3		Q93227	NP_492502
WBGene00007644	C17E4.4.1	C17E4.4.1	mjl-1		Q93229	NP_492503
WBGene00007645	C17E4.6.1	C17E4.6.1	C17E4.6		Q93230	NP_492505
WBGene00007646	C17E4.9a.1	C17E4.9a.1	nkb-1	Q93235		NP_492506
WBGene00007647	C17E4.10a.1	C17E4.10a.1	C17E4.10		Q93231	NP_492507
WBGene00007647	C17E4.10b.1	C17E4.10b.1	C17E4.10		B3WFW8	NP_001129753
WBGene00007648	C17G1.1.1	C17G1.1.1	folr-1		Q93239	NP_509664
WBGene00007649	C17G1.2.1	C17G1.2.1	C17G1.2		Q93240	NP_509665
WBGene00007650	C17G1.3a.1	C17G1.3a.1	ugt-23		Q93242	NP_001076755
WBGene00007650	C17G1.3b.1	C17G1.3b.1	ugt-23		Q0G821	NP_001076756
WBGene00007651	C17G1.4a.1	C17G1.4a.1	nra-3		Q93238	NP_001359582
WBGene00007651	C17G1.4b.1	C17G1.4b.1	nra-3		Q5WRN0	NP_001359683
WBGene00007652	C17G1.5.1	C17G1.5.1	C17G1.5		Q93241	NP_509668
WBGene00007652	C17G1.5.2	C17G1.5.2	C17G1.5		Q93241	NP_509668
WBGene00007653	C17G1.7.1	C17G1.7.1	cysl-1	Q93244		NP_001369978
WBGene00007655	C17H1.2.1	C17H1.2.1	C17H1.2		O45253	NP_493294
WBGene00007656	C17H1.3.1	C17H1.3.1	pals-2		O45254	NP_493295
WBGene00007657	C17H1.4a.1	C17H1.4a.1	pals-3		O45255	NP_493296
WBGene00007658	C17H1.5.1	C17H1.5.1	pals-4		O45256	NP_493297
WBGene00007659	C17H1.6.1	C17H1.6.1	pals-5		O45257	NP_493300
WBGene00007660	C17H1.7.1	C17H1.7.1	pals-6		O45258	NP_493301
WBGene00007661	C17H1.8a.1	C17H1.8a.1	pals-7		O45259	NP_001366918
WBGene00007661	C17H1.8b.1	C17H1.8b.1	pals-7		A0A078BPE5	NP_001368490
WBGene00007662	C17H1.9.1	C17H1.9.1	pals-8		Q7YX94	NP_001021003
WBGene00007664	C18B12.2.1	C18B12.2.1	seb-3		G5EBF7	NP_510496
WBGene00007666	C18B12.4.1	C18B12.4.1	C18B12.4		Q9XX98	NP_510498
WBGene00007668	C18B12.6.1	C18B12.6.1	C18B12.6		G5EEW1	NP_510494
WBGene00007669	C18D1.2.1	C18D1.2.1	C18D1.2		Q09479	NP_496174
WBGene00007670	C18D1.4.1	C18D1.4.1	stg-1		G5EDT2	NP_001021976
WBGene00007672	C18D4.2a.1	C18D4.2a.1	fbxa-136		G5EGC2	NP_001122854
WBGene00007672	C18D4.2b.1	C18D4.2b.1	fbxa-136		G5EF28	NP_001122855
WBGene00007673	C18D4.3.1	C18D4.3.1	C18D4.3		O45261	NP_507441
WBGene00007674	C18D4.4a.1	C18D4.4a.1	C18D4.4		O45262	NP_001256745
WBGene00007674	C18D4.4b.1	C18D4.4b.1	C18D4.4		I7LFH4	NP_001256746
WBGene00007674	C18D4.4c.1	C18D4.4c.1	C18D4.4		I7K4P7	NP_001263915
WBGene00007675	C18D4.6a.1	C18D4.6a.1	C18D4.6		O45263	NP_507442
WBGene00007675	C18D4.6c.1	C18D4.6c.1	C18D4.6		Q6BER7	NP_001023668
WBGene00007675	C18D4.6d.1	C18D4.6d.1	C18D4.6		I2HAG8	NP_001263916
WBGene00007678	C18D4.9.1	C18D4.9.1	srz-90		Q9XVD7	NP_001343574
WBGene00007679	C18D11.1.1	C18D11.1.1	C18D11.1		Q9XTZ4	NP_001370046
WBGene00007680	C18D11.2.1	C18D11.2.1	maa-1		Q9XTZ5	NP_499531
WBGene00007681	C18D11.3.1	C18D11.3.1	C18D11.3		Q9XTZ3	NP_499532
WBGene00007681	C18D11.3.2	C18D11.3.2	C18D11.3		Q9XTZ3	NP_499532
WBGene00007682	C18D11.6.1	C18D11.6.1	C18D11.6		Q86DA6	NP_001021177
WBGene00007683	C18E9.2a.1	C18E9.2a.1	C18E9.2		Q18093	NP_495908
WBGene00007684	C18E9.4.1	C18E9.4.1	C18E9.4		Q18095	NP_495907
WBGene00007685	C18E9.5.1	C18E9.5.1	C18E9.5		Q18091	NP_495911
WBGene00007686	C18E9.6.1	C18E9.6.1	tomm-40	Q18090		NP_495912
WBGene00007687	C18E9.7.1	C18E9.7.1	C18E9.7		Q18096	NP_001348641
WBGene00007688	C18E9.8.1	C18E9.8.1	C18E9.8		Q18097	NP_495914
WBGene00007689	C18E9.9.1	C18E9.9.1	C18E9.9		Q18089	NP_495915
WBGene00007690	C18E9.10a.1	C18E9.10a.1	sftd-3		G5EDD5	NP_495905
WBGene00007690	C18E9.10c.1	C18E9.10c.1	sftd-3		A0A2K5ATL4	NP_001348653
WBGene00007690	C18E9.10d.1	C18E9.10d.1	sftd-3		A0A2K5ATK0	NP_001368675
WBGene00007690	C18E9.10e.1	C18E9.10e.1	sftd-3		A0A2K5ATL1	NP_001348655
WBGene00007691	C23H4.2.1	C23H4.2.1	cest-8		Q93251	NP_001359583
WBGene00007692	C23H4.3.1	C23H4.3.1	cest-9.1		Q93254	NP_001359584
WBGene00007693	C23H4.4a.1	C23H4.4a.1	cest-7		B6VQ83	NP_001257187
WBGene00007693	C23H4.4b.1	C23H4.4b.1	cest-7		B6VQ84	NP_001367204
WBGene00007694	C23H4.6a.1	C23H4.6a.1	C23H4.6		Q93250	NP_001257189
WBGene00007694	C23H4.6b.1	C23H4.6b.1	C23H4.6		B6VQ85	NP_001257190
WBGene00007695	C23H4.7.1	C23H4.7.1	cest-9.2		Q8MQC8	NP_741910
WBGene00007696	C24F3.1a.1	C24F3.1a.1	tram-1		Q9U3P5	NP_501869
WBGene00007696	C24F3.1b.1	C24F3.1b.1	tram-1		Q9XXK7	NP_501868
WBGene00007697	C24F3.2.1	C24F3.2.1	C24F3.2		Q9XXK8	NP_501870
WBGene00007698	C24F3.4a.1	C24F3.4a.1	qns-1		Q9XXK6	NP_001255472
WBGene00007698	C24F3.4b.1	C24F3.4b.1	qns-1		F3Y5P6	NP_001255473
WBGene00007698	C24F3.4c.1	C24F3.4c.1	qns-1		F3Y5P7	NP_001255474
WBGene00007699	C24H11.1.1	C24H11.1.1	C24H11.1		Q9U3P4	NP_499527
WBGene00007700	C24H11.2.1	C24H11.2.1	C24H11.2		Q9XVD6	NP_499528
WBGene00007701	C24H11.4.1	C24H11.4.1	srd-74		Q9XVD3	NP_499525
WBGene00007702	C24H11.5a.1	C24H11.5a.1	C24H11.5		Q9XVD4	NP_499524
WBGene00007702	C24H11.5b.1	C24H11.5b.1	C24H11.5		A7LPI7	NP_001122676
WBGene00007703	C24H11.7a.1	C24H11.7a.1	gbf-1	G5EGS5		NP_001366879
WBGene00007703	C24H11.7b.1	C24H11.7b.1	gbf-1	G5EGS5		NP_001368124
WBGene00007704	C24H11.9.1	C24H11.9.1	mdt-21	Q6BER6		NP_001021184
WBGene00007705	C25A1.1.1	C25A1.1.1	C25A1.1		O17594	NP_492675
WBGene00007707	C25A1.5.1	C25A1.5.1	fath-1		Q9XVS0	NP_492678
WBGene00007708	C25A1.6.1	C25A1.6.1	nola-3	Q9XVR8		NP_492679
WBGene00007709	C25A1.8.1	C25A1.8.1	clec-87	Q9XVS3		NP_492682
WBGene00007710	C25A1.9a.1	C25A1.9a.1	rsa-1	O02217		NP_492683
WBGene00007710	C25A1.9b.1	C25A1.9b.1	rsa-1	O02217		NP_001122424
WBGene00007711	C25A1.12a.1	C25A1.12a.1	lid-1	O02218		NP_492685
WBGene00007711	C25A1.12b.1	C25A1.12b.1	lid-1		A0A2K5ATL7	NP_001348662
WBGene00007711	C25A1.12c.1	C25A1.12c.1	lid-1		A0A2K5ATM4	NP_001348663
WBGene00007711	C25A1.12d.1	C25A1.12d.1	lid-1		A0A2K5ATL6	NP_001348664
WBGene00007712	C25A1.13.1	C25A1.13.1	mrpl-34		O02220	NP_492686
WBGene00007713	C25A1.15.1	C25A1.15.1	C25A1.15		Q9XVR9	NP_492688
WBGene00007714	C25D7.1.1	C25D7.1.1	C25D7.1		Q9U3P3	NP_506701
WBGene00007716	C25D7.4a.1	C25D7.4a.1	fbxa-82		B5U8N4	NP_506704
WBGene00007716	C25D7.4b.1	C25D7.4b.1	fbxa-82		B5U8N5	NP_001129881
WBGene00007717	C25D7.5.1	C25D7.5.1	C25D7.5		O17598	NP_506705
WBGene00007717	C25D7.5.2	C25D7.5.2	C25D7.5		O17598	NP_506705
WBGene00007718	C25D7.8.1	C25D7.8.1	otub-1	Q9XVR6		NP_001369991
WBGene00007719	C25D7.9.1	C25D7.9.1	C25D7.9		O17600	NP_506708
WBGene00007720	C25D7.10.1	C25D7.10.1	C25D7.10		O17602	NP_001369992
WBGene00007722	C25D7.15a.1	C25D7.15a.1	C25D7.15		Q7YX91	NP_001256643
WBGene00007722	C25D7.15b.1	C25D7.15b.1	C25D7.15		E0AHC7	NP_001256644
WBGene00007723	C25F9.2.1	C25F9.2.1	C25F9.2		O62074	NP_507780
WBGene00007724	C25F9.4.1	C25F9.4.1	C25F9.4		O62078	NP_507778
WBGene00007724	C25F9.4.2	C25F9.4.2	C25F9.4		O62078	NP_507778
WBGene00007725	C25F9.5.1	C25F9.5.1	C25F9.5		O62079	NP_507777
WBGene00007725	C25F9.5.2	C25F9.5.2	C25F9.5		O62079	NP_507777
WBGene00007726	C25F9.6.1	C25F9.6.1	C25F9.6		O62075	NP_001379203
WBGene00007726	C25F9.6.2	C25F9.6.2	C25F9.6		O62075	NP_001379203
WBGene00007727	C25F9.8.1	C25F9.8.1	C25F9.8		O62072	NP_507774
WBGene00007728	C25F9.9.1	C25F9.9.1	C25F9.9		O62073	NP_507779
WBGene00007729	C25G4.1.1	C25G4.1.1	clec-185		G5EFM5	NP_502375
WBGene00007730	C25G4.2.1	C25G4.2.1	C25G4.2	Q18169		NP_502376
WBGene00007731	C25G4.3a.1	C25G4.3a.1	C25G4.3		Q18170	NP_001255644
WBGene00007731	C25G4.3b.1	C25G4.3b.1	C25G4.3		D4PH98	NP_001255645
WBGene00007732	C25G4.4.1	C25G4.4.1	spe-44	Q18171		NP_502379
WBGene00007733	C25G4.6.1	C25G4.6.1	smz-1		Q18167	NP_502380
WBGene00007734	C25G4.7b.1	C25G4.7b.1	C25G4.7		C6KRL0	NP_001255648
WBGene00007735	C25G4.8.1	C25G4.8.1	C25G4.8		Q18173	NP_502382
WBGene00007736	C25G4.10a.1	C25G4.10a.1	igdb-2	O18023		NP_001255649
WBGene00007736	C25G4.10b.1	C25G4.10b.1	igdb-2	O18023		NP_001255650
WBGene00007739	C26C6.4a.1	C26C6.4a.1	C26C6.4		Q18207	NP_001040638
WBGene00007739	C26C6.4b.1	C26C6.4b.1	C26C6.4		Q1ZXU5	NP_001040639
WBGene00007740	C26C6.6.1	C26C6.6.1	C26C6.6		Q18208	NP_492106
WBGene00007741	C26C6.7.1	C26C6.7.1	glb-8		B3WFV2	NP_001129755
WBGene00007742	C26C6.8.1	C26C6.8.1	C26C6.8		Q18204	NP_001361835
WBGene00007743	C26C6.9.1	C26C6.9.1	C26C6.9		Q7YX71	NP_001021011
WBGene00007744	C26D10.3.1	C26D10.3.1	C26D10.3		Q18213	NP_495754
WBGene00007745	C26D10.4.1	C26D10.4.1	C26D10.4		Q18214	NP_495756
WBGene00007746	C26D10.6a.1	C26D10.6a.1	C26D10.6		G5EG16	NP_001021991
WBGene00007747	C26E1.1.1	C26E1.1.1	C26E1.1		O17604	NP_506294
WBGene00007748	C26E1.2a.1	C26E1.2a.1	C26E1.2		O17605	NP_001256496
WBGene00007748	C26E1.2b.1	C26E1.2b.1	C26E1.2		I2HAA5	NP_001256497
WBGene00007749	C26E1.3.1	C26E1.3.1	ceh-79		O02224	NP_506295
WBGene00007750	C26G2.1a.1	C26G2.1a.1	syg-2	Q9U3P2		NP_001309467
WBGene00007750	C26G2.1b.1	C26G2.1b.1	syg-2		A0A131MB76	NP_001309674
WBGene00007750	C26G2.1c.1	C26G2.1c.1	syg-2		A0A131MBR9	NP_001309675
WBGene00007750	C26G2.1d.1	C26G2.1d.1	syg-2		A0A131MCN5	NP_001309676
WBGene00007750	C26G2.1e.1	C26G2.1e.1	syg-2		A0A131MDF3	NP_001309677
WBGene00007750	C26G2.1f.1	C26G2.1f.1	syg-2		A0A131MBS5	NP_001309678
WBGene00007750	C26G2.1g.1	C26G2.1g.1	syg-2		A0A131MBZ2	NP_001380194
WBGene00007751	C26G2.2a.1	C26G2.2a.1	C26G2.2		A0A1N7SYZ4	NP_001335568
WBGene00007751	C26G2.2b.1	C26G2.2b.1	C26G2.2		A0A1N7SYU2	NP_510436
WBGene00007752	C26H9A.2a.1	C26H9A.2a.1	wdfy-3		G5EFJ7	NP_001255656
WBGene00007752	C26H9A.2b.1	C26H9A.2b.1	wdfy-3		H2FLM2	NP_001255657
WBGene00007752	C26H9A.2c.1	C26H9A.2c.1	wdfy-3		H2FLM3	NP_001255658
WBGene00007752	C26H9A.2d.1	C26H9A.2d.1	wdfy-3		H2FLM1	NP_001255659
WBGene00007753	C27A7.1a.1	C27A7.1a.1	C27A7.1	P90754		NP_001041085
WBGene00007753	C27A7.1b.1	C27A7.1b.1	C27A7.1	P90754		NP_001041086
WBGene00007753	C27A7.1c.1	C27A7.1c.1	C27A7.1		B5BM33	NP_001129885
WBGene00007753	C27A7.1d.1	C27A7.1d.1	C27A7.1		E1B6U2	NP_001256405
WBGene00007755	C27A7.3a.1	C27A7.3a.1	C27A7.3	P90755		NP_001041087
WBGene00007755	C27A7.3b.1	C27A7.3b.1	C27A7.3	P90755		NP_001041088
WBGene00007755	C27A7.3c.1	C27A7.3c.1	C27A7.3		E3W744	NP_001256406
WBGene00007755	C27A7.3d.1	C27A7.3d.1	C27A7.3		E3W745	NP_001256407
WBGene00007756	C27A7.5a.1	C27A7.5a.1	C27A7.5		P90758	NP_506049
WBGene00007756	C27A7.5b.1	C27A7.5b.1	C27A7.5		P90759	NP_506050
WBGene00007756	C27A7.5c.1	C27A7.5c.1	C27A7.5		Q9U3P0	NP_506048
WBGene00007756	C27A7.5d.1	C27A7.5d.1	C27A7.5		A5Z2U5	NP_001122863
WBGene00007756	C27A7.5e.1	C27A7.5e.1	C27A7.5		A5Z2U6	NP_001122864
WBGene00007757	C27A7.6a.1	C27A7.6a.1	C27A7.6		G5ED11	NP_001256404
WBGene00007757	C27A7.6c.1	C27A7.6c.1	C27A7.6		H9G2Z4	NP_001256403
WBGene00007757	C27A7.6d.1	C27A7.6d.1	C27A7.6		H9G337	NP_001380116
WBGene00007757	C27A7.6d.2	C27A7.6d.2	C27A7.6		H9G337	NP_001380116
WBGene00007757	C27A7.6d.3	C27A7.6d.3	C27A7.6		H9G337	NP_001380116
WBGene00007757	C27A7.6d.4	C27A7.6d.4	C27A7.6		H9G337	NP_001380116
WBGene00007757	C27A7.6d.5	C27A7.6d.5	C27A7.6		H9G337	NP_001380116
WBGene00007758	C27A7.8a.1	C27A7.8a.1	C27A7.8		Q7YTR6	NP_001023683
WBGene00007758	C27A7.8b.1	C27A7.8b.1	C27A7.8		B0M0N3	NP_001122865
WBGene00007759	C27A7.9.1	C27A7.9.1	C27A7.9		Q7YTR5	NP_001023684
WBGene00007760	C27B7.2.1	C27B7.2.1	C27B7.2		Q18242	NP_501544
WBGene00007761	C27B7.4a.1	C27B7.4a.1	rad-26		Q18241	NP_501545
WBGene00007761	C27B7.4b.1	C27B7.4b.1	rad-26		A0A3B1E4Z6	NP_001368704
WBGene00007761	C27B7.4b.2	C27B7.4b.2	rad-26		A0A3B1E4Z6	NP_001368704
WBGene00007762	C27B7.5.1	C27B7.5.1	C27B7.5		Q18244	NP_501546
WBGene00007763	C27B7.6.1	C27B7.6.1	C27B7.6	P48460		NP_501547
WBGene00007764	C27B7.7a.1	C27B7.7a.1	C27B7.7	Q18245		NP_001255352
WBGene00007765	C27B7.9.1	C27B7.9.1	C27B7.9		Q7YTR9	NP_001021334
WBGene00007766	C27C7.1.1	C27C7.1.1	C27C7.1		Q9XVC6	NP_492923
WBGene00007768	C27C7.5a.1	C27C7.5a.1	C27C7.5		K8ERT0	NP_001263496
WBGene00007768	C27C7.5b.1	C27C7.5b.1	C27C7.5		Q9XVD0	NP_492918
WBGene00007769	C27C7.7.1	C27C7.7.1	C27C7.7		Q9XVC9	NP_492917
WBGene00007770	C27C7.8.1	C27C7.8.1	nhr-259		Q9U3N8	NP_492922
WBGene00007771	C27C12.1.1	C27C12.1.1	C27C12.1		Q18249	NP_510464
WBGene00007772	C27C12.2.1	C27C12.2.1	egrh-1	Q18250		NP_510462
WBGene00007773	C27C12.3.1	C27C12.3.1	C27C12.3		G5EEW4	NP_510467
WBGene00007774	C27C12.4.1	C27C12.4.1	C27C12.4		Q18251	NP_510465
WBGene00007775	C27C12.5.1	C27C12.5.1	acd-3		G3MU02	NP_001257250
WBGene00007776	C27C12.6.1	C27C12.6.1	dmd-4	Q18248		NP_510466
WBGene00007777	C27D8.1.1	C27D8.1.1	C27D8.1		G5EBW7	NP_502428
WBGene00007778	C27D8.2.1	C27D8.2.1	C27D8.2		Q93289	NP_502427
WBGene00007779	C27D8.3a.1	C27D8.3a.1	C27D8.3		Q93290	NP_001040914
WBGene00007779	C27D8.3b.1	C27D8.3b.1	C27D8.3		Q2EEN8	NP_001040915
WBGene00007780	C27D8.4.1	C27D8.4.1	C27D8.4		Q93291	NP_502425
WBGene00007784	C27H6.2.1	C27H6.2.1	ruvb-1	O17607		NP_505567
WBGene00007785	C27H6.3.1	C27H6.3.1	tofu-1	O17608		NP_505568
WBGene00007786	C27H6.4a.1	C27H6.4a.1	rmd-2		P90762	NP_741609
WBGene00007786	C27H6.4b.1	C27H6.4b.1	rmd-2		Q8MQB5	NP_741608
WBGene00007786	C27H6.4c.1	C27H6.4c.1	rmd-2		B2D6P1	NP_001122866
WBGene00007787	C27H6.8.1	C27H6.8.1	C27H6.8	O17606		NP_741610
WBGene00007788	C28A5.1.1	C28A5.1.1	C28A5.1		Q18271	NP_497901
WBGene00007789	C28A5.2.1	C28A5.2.1	C28A5.2		Q18270	NP_001369843
WBGene00007791	C28A5.6.1	C28A5.6.1	C28A5.6		G5EC33	NP_497900
WBGene00007792	C28D4.4.1	C28D4.4.1	C28D4.4		O02226	NP_501735
WBGene00007793	C28D4.5.1	C28D4.5.1	C28D4.5		O17609	NP_501736
WBGene00007794	C28D4.7.1	C28D4.7.1	C28D4.7		Q9NAR2	NP_501734
WBGene00007795	C28D4.8.1	C28D4.8.1	C28D4.8		Q9NAR1	NP_501737
WBGene00007796	C28D4.10a.1	C28D4.10a.1	C28D4.10		Q7YTR2	NP_001021335
WBGene00007796	C28D4.10b.1	C28D4.10b.1	C28D4.10		A0A061AKL8	NP_001293884
WBGene00007797	C29A12.1.1	C29A12.1.1	C29A12.1		Q18292	NP_505765
WBGene00007799	C29A12.4a.1	C29A12.4a.1	nrx-1		Q18291	NP_001256262
WBGene00007799	C29A12.4b.1	C29A12.4b.1	nrx-1		A7UQ09	NP_001122868
WBGene00007799	C29A12.4c.1	C29A12.4c.1	nrx-1		E1B6S5	NP_001256263
WBGene00007799	C29A12.4d.1	C29A12.4d.1	nrx-1		E1B6S6	NP_001256264
WBGene00007799	C29A12.4e.1	C29A12.4e.1	nrx-1		E1B6S7	NP_001256270
WBGene00007799	C29A12.4f.1	C29A12.4f.1	nrx-1		E9P874	NP_001256265
WBGene00007799	C29A12.4g.1	C29A12.4g.1	nrx-1		E9P875	NP_001256267
WBGene00007799	C29A12.4h.1	C29A12.4h.1	nrx-1		E9P876	NP_001364673
WBGene00007799	C29A12.4i.1	C29A12.4i.1	nrx-1		A8DZ40	NP_001256268
WBGene00007799	C29A12.4j.1	C29A12.4j.1	nrx-1		H2FLH5	NP_001256266
WBGene00007799	C29A12.4k.1	C29A12.4k.1	nrx-1		I2HAJ6	NP_001263859
WBGene00007799	C29A12.4l.1	C29A12.4l.1	nrx-1		I2HAJ7	NP_001263860
WBGene00007799	C29A12.4m.1	C29A12.4m.1	nrx-1		S6EZT1	NP_001294674
WBGene00007800	C29A12.6a.1	C29A12.6a.1	C29A12.6		G5EFA0	NP_001256271
WBGene00007800	C29A12.6b.1	C29A12.6b.1	C29A12.6		G5EGU7	NP_001256272
WBGene00007801	C29E6.2a.1	C29E6.2a.1	trpa-1	Q18297		NP_502249
WBGene00007801	C29E6.2b.1	C29E6.2b.1	trpa-1		N1NV19	NP_001294083
WBGene00007802	C29E6.4.1	C29E6.4.1	cutl-27		Q18298	NP_502252
WBGene00007804	C29F3.3.1	C29F3.3.1	C29F3.3		O17614	NP_506806
WBGene00007805	C29F3.4.1	C29F3.4.1	clec-231		O17613	NP_506808
WBGene00007806	C29F3.5.1	C29F3.5.1	clec-230		O45272	NP_506807
WBGene00007807	C29F3.7a.1	C29F3.7a.1	C29F3.7		O17616	NP_741643
WBGene00007807	C29F3.7b.1	C29F3.7b.1	C29F3.7		A5JYV2	NP_001122870
WBGene00007808	C29F4.2.1	C29F4.2.1	best-7		Q18303	NP_502108
WBGene00007809	C29F4.3.1	C29F4.3.1	C29F4.3		Q18304	NP_502106
WBGene00007810	C29F7.1.1	C29F7.1.1	C29F7.1		O17620	NP_001379235
WBGene00007810	C29F7.1.2	C29F7.1.2	C29F7.1		O17620	NP_001379235
WBGene00007810	C29F7.1.3	C29F7.1.3	C29F7.1		O17620	NP_001379235
WBGene00007811	C29F7.2a.1	C29F7.2a.1	C29F7.2		O17621	NP_510235
WBGene00007811	C29F7.2b.1	C29F7.2b.1	C29F7.2		A0A0K3AWA7	NP_001300333
WBGene00007812	C29F7.3.1	C29F7.3.1	C29F7.3	O17622		NP_510236
WBGene00007813	C29F7.6a.1	C29F7.6a.1	jmjd-3.3		A0A131MD13	NP_001309680
WBGene00007813	C29F7.6b.1	C29F7.6b.1	jmjd-3.3		A0A131MD67	NP_001309681
WBGene00007816	C30F2.2.1	C30F2.2.1	C30F2.2		Q18328	NP_510631
WBGene00007816	C30F2.2.2	C30F2.2.2	C30F2.2		Q18328	NP_510631
WBGene00007817	C30F2.3.1	C30F2.3.1	C30F2.3		Q18329	NP_510632
WBGene00007818	C30F2.4.1	C30F2.4.1	C30F2.4		Q7YX86	NP_001024435
WBGene00007818	C30F2.4.2	C30F2.4.2	C30F2.4		Q7YX86	NP_001024435
WBGene00007819	C30F2.5.1	C30F2.5.1	C30F2.5		Q7YX85	NP_001359667
WBGene00007820	C30H6.1a.1	C30H6.1a.1	clec-199		C6KRM5	NP_001255946
WBGene00007820	C30H6.1b.1	C30H6.1b.1	clec-199		C6KRM6	NP_001255947
WBGene00007820	C30H6.1c.1	C30H6.1c.1	clec-199		D3KFV8	NP_001255942
WBGene00007820	C30H6.1d.1	C30H6.1d.1	clec-199		D3KFV9	NP_001255943
WBGene00007820	C30H6.1e.1	C30H6.1e.1	clec-199		H2L2E0	NP_001255944
WBGene00007820	C30H6.1g.1	C30H6.1g.1	clec-199		A0A0K3AS08	NP_001299938
WBGene00007820	C30H6.1h.1	C30H6.1h.1	clec-199		A0A0K3AUC7	NP_001299939
WBGene00007820	C30H6.1i.1	C30H6.1i.1	clec-199		A0A0K3ARH0	NP_001299940
WBGene00007820	C30H6.1j.1	C30H6.1j.1	clec-199		A0A0K3AV02	NP_001299941
WBGene00007820	C30H6.1k.1	C30H6.1k.1	clec-199		A0A0K3AXC2	NP_001299942
WBGene00007820	C30H6.1l.1	C30H6.1l.1	clec-199		A0A0K3AS12	NP_001299943
WBGene00007820	C30H6.1m.1	C30H6.1m.1	clec-199		A0A0K3AUD0	NP_001299944
WBGene00007820	C30H6.1n.1	C30H6.1n.1	clec-199		A0A0K3ARH5	NP_001299945
WBGene00007820	C30H6.1o.1	C30H6.1o.1	clec-199		A0A0K3AV10	NP_001299946
WBGene00007820	C30H6.1p.1	C30H6.1p.1	clec-199		A0A0K3AXC6	NP_001299947
WBGene00007820	C30H6.1q.1	C30H6.1q.1	clec-199		A0A0K3AS16	NP_001299948
WBGene00007822	C30H6.4.1	C30H6.4.1	clec-202		O45275	NP_503095
WBGene00007823	C30H6.5a.1	C30H6.5a.1	C30H6.5		O45277	NP_001255949
WBGene00007823	C30H6.5b.1	C30H6.5b.1	C30H6.5		H9G2Z5	NP_001255948
WBGene00007824	C30H6.7a.1	C30H6.7a.1	dlat-2		O45279	NP_001255950
WBGene00007825	C30H6.8.1	C30H6.8.1	C30H6.8		Q9XVR3	NP_001379185
